batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
59,22364,2647,1,0,"[59,22364,2647,1,0]"
17,21559,1542,1,0,"[17,21559,1542,1,0]"
30,30551,2725,1,0,"[30,30551,2725,1,0]"
59,8235,1955,1,0,"[59,8235,1955,1,0]"
51,16969,644,0,1,"[51,16969,644,0,1]"
9,8244,3134,0,1,"[9,8244,3134,0,1]"
60,32221,2257,0,0,"[60,32221,2257,0,0]"
16,26189,2361,1,1,"[16,26189,2361,1,1]"
3,24563,1505,0,0,"[3,24563,1505,0,0]"
8,23092,3010,0,0,"[8,23092,3010,0,0]"
54,7855,3371,1,1,"[54,7855,3371,1,1]"
45,18333,2538,1,0,"[45,18333,2538,1,0]"
36,2121,965,1,0,"[36,2121,965,1,0]"
46,28423,2930,1,0,"[46,28423,2930,1,0]"
61,28174,1646,1,0,"[61,28174,1646,1,0]"
16,23315,2003,1,0,"[16,23315,2003,1,0]"
5,4820,846,1,1,"[5,4820,846,1,1]"
10,23895,2813,0,0,"[10,23895,2813,0,0]"
61,19736,2904,0,1,"[61,19736,2904,0,1]"
47,21811,792,0,0,"[47,21811,792,0,0]"
46,203,3000,1,0,"[46,203,3000,1,0]"
38,26300,1093,1,1,"[38,26300,1093,1,1]"
36,26186,254,1,1,"[36,26186,254,1,1]"
14,296,3248,0,1,"[14,296,3248,0,1]"
40,12624,1523,1,0,"[40,12624,1523,1,0]"
26,14485,3016,1,1,"[26,14485,3016,1,1]"
64,13820,3884,0,0,"[64,13820,3884,0,0]"
60,25032,3800,0,0,"[60,25032,3800,0,0]"
20,9927,3198,0,0,"[20,9927,3198,0,0]"
11,13714,2771,0,0,"[11,13714,2771,0,0]"
2,11107,3242,0,1,"[2,11107,3242,0,1]"
13,29321,1907,0,1,"[13,29321,1907,0,1]"
45,8553,3590,1,1,"[45,8553,3590,1,1]"
43,21804,30,0,0,"[43,21804,30,0,0]"
63,19980,2531,0,0,"[63,19980,2531,0,0]"
44,24088,888,1,0,"[44,24088,888,1,0]"
50,14239,1568,1,1,"[50,14239,1568,1,1]"
33,28807,2164,1,1,"[33,28807,2164,1,1]"
59,25283,424,0,1,"[59,25283,424,0,1]"
16,28246,3857,1,0,"[16,28246,3857,1,0]"
58,6081,2737,1,1,"[58,6081,2737,1,1]"
19,29828,3319,1,0,"[19,29828,3319,1,0]"
47,537,2867,1,1,"[47,537,2867,1,1]"
58,27683,2452,1,1,"[58,27683,2452,1,1]"
21,18440,3772,1,1,"[21,18440,3772,1,1]"
29,27241,2235,0,1,"[29,27241,2235,0,1]"
58,15501,1473,1,0,"[58,15501,1473,1,0]"
33,28560,1923,1,0,"[33,28560,1923,1,0]"
26,25636,2351,1,0,"[26,25636,2351,1,0]"
7,27421,2701,0,1,"[7,27421,2701,0,1]"
4,5880,3767,1,0,"[4,5880,3767,1,0]"
54,3760,2999,1,1,"[54,3760,2999,1,1]"
36,15500,3862,1,0,"[36,15500,3862,1,0]"
17,29848,922,1,1,"[17,29848,922,1,1]"
52,32113,3760,0,1,"[52,32113,3760,0,1]"
10,22803,3569,0,1,"[10,22803,3569,0,1]"
53,26457,3630,0,0,"[53,26457,3630,0,0]"
40,13748,3572,1,1,"[40,13748,3572,1,1]"
43,11858,2486,0,1,"[43,11858,2486,0,1]"
35,31243,2363,0,1,"[35,31243,2363,0,1]"
27,31937,3227,0,0,"[27,31937,3227,0,0]"
38,11842,2063,1,0,"[38,11842,2063,1,0]"
56,5096,1390,0,0,"[56,5096,1390,0,0]"
48,32064,1501,1,1,"[48,32064,1501,1,1]"
53,13630,3602,0,1,"[53,13630,3602,0,1]"
63,10487,2503,1,0,"[63,10487,2503,1,0]"
56,16207,1355,0,1,"[56,16207,1355,0,1]"
2,25977,3826,1,1,"[2,25977,3826,1,1]"
29,16147,3634,1,0,"[29,16147,3634,1,0]"
41,10899,3782,1,0,"[41,10899,3782,1,0]"
15,28135,3084,1,1,"[15,28135,3084,1,1]"
27,27137,151,0,0,"[27,27137,151,0,0]"
43,10257,882,1,0,"[43,10257,882,1,0]"
4,13872,2901,1,0,"[4,13872,2901,1,0]"
7,6578,2387,1,0,"[7,6578,2387,1,0]"
8,3113,3605,1,1,"[8,3113,3605,1,1]"
20,11037,799,0,0,"[20,11037,799,0,0]"
25,12496,3002,0,1,"[25,12496,3002,0,1]"
61,16316,2462,0,0,"[61,16316,2462,0,0]"
10,15526,4008,0,0,"[10,15526,4008,0,0]"
13,12214,2676,0,1,"[13,12214,2676,0,1]"
58,13054,2364,1,1,"[58,13054,2364,1,1]"
20,1072,3686,1,0,"[20,1072,3686,1,0]"
61,22361,3350,1,0,"[61,22361,3350,1,0]"
21,181,3200,0,1,"[21,181,3200,0,1]"
34,31212,877,1,1,"[34,31212,877,1,1]"
55,25796,411,1,1,"[55,25796,411,1,1]"
2,4967,1367,1,0,"[2,4967,1367,1,0]"
13,16731,3605,1,1,"[13,16731,3605,1,1]"
33,12144,3254,0,1,"[33,12144,3254,0,1]"
14,16146,2652,1,1,"[14,16146,2652,1,1]"
47,21208,267,1,0,"[47,21208,267,1,0]"
48,30138,2496,1,1,"[48,30138,2496,1,1]"
47,13610,3382,1,0,"[47,13610,3382,1,0]"
56,12941,2557,1,0,"[56,12941,2557,1,0]"
19,17661,180,1,1,"[19,17661,180,1,1]"
23,32523,2465,0,0,"[23,32523,2465,0,0]"
61,15586,2078,1,1,"[61,15586,2078,1,1]"
15,28361,3458,1,1,"[15,28361,3458,1,1]"
45,12602,3342,0,1,"[45,12602,3342,0,1]"
33,29213,2740,1,0,"[33,29213,2740,1,0]"
53,31580,3855,0,0,"[53,31580,3855,0,0]"
44,10222,3669,0,0,"[44,10222,3669,0,0]"
54,15861,1044,0,1,"[54,15861,1044,0,1]"
23,25399,2671,1,1,"[23,25399,2671,1,1]"
5,24073,3311,1,0,"[5,24073,3311,1,0]"
49,23581,2795,1,0,"[49,23581,2795,1,0]"
29,4888,739,1,1,"[29,4888,739,1,1]"
9,29415,2313,1,1,"[9,29415,2313,1,1]"
47,4996,2338,0,0,"[47,4996,2338,0,0]"
14,21408,2391,0,1,"[14,21408,2391,0,1]"
33,19639,3077,1,1,"[33,19639,3077,1,1]"
10,19532,2879,0,1,"[10,19532,2879,0,1]"
47,17151,1316,1,0,"[47,17151,1316,1,0]"
32,7250,4003,1,1,"[32,7250,4003,1,1]"
31,10688,1753,0,0,"[31,10688,1753,0,0]"
38,17354,3954,1,1,"[38,17354,3954,1,1]"
27,4809,3943,0,0,"[27,4809,3943,0,0]"
55,26852,3016,1,1,"[55,26852,3016,1,1]"
27,23702,3754,1,0,"[27,23702,3754,1,0]"
5,26601,1351,0,0,"[5,26601,1351,0,0]"
31,31707,333,0,1,"[31,31707,333,0,1]"
3,32589,3892,0,0,"[3,32589,3892,0,0]"
54,15142,644,0,0,"[54,15142,644,0,0]"
44,24432,3419,1,1,"[44,24432,3419,1,1]"
47,26963,3916,0,0,"[47,26963,3916,0,0]"
52,9900,1090,0,0,"[52,9900,1090,0,0]"
50,24834,1895,1,1,"[50,24834,1895,1,1]"
12,22209,3125,0,1,"[12,22209,3125,0,1]"
19,13618,2664,1,1,"[19,13618,2664,1,1]"
13,31689,2117,1,1,"[13,31689,2117,1,1]"
53,31623,2503,1,0,"[53,31623,2503,1,0]"
4,7423,2867,1,0,"[4,7423,2867,1,0]"
4,11081,1035,0,0,"[4,11081,1035,0,0]"
33,28949,996,1,1,"[33,28949,996,1,1]"
56,32142,1116,1,1,"[56,32142,1116,1,1]"
60,31685,3442,1,1,"[60,31685,3442,1,1]"
39,22539,2587,1,1,"[39,22539,2587,1,1]"
23,7045,1523,1,1,"[23,7045,1523,1,1]"
46,25117,1422,1,1,"[46,25117,1422,1,1]"
27,27359,2643,0,0,"[27,27359,2643,0,0]"
57,24988,3922,1,0,"[57,24988,3922,1,0]"
29,27965,756,1,1,"[29,27965,756,1,1]"
64,10972,1864,1,0,"[64,10972,1864,1,0]"
57,8652,3432,1,0,"[57,8652,3432,1,0]"
52,11254,629,1,1,"[52,11254,629,1,1]"
30,17253,1435,0,0,"[30,17253,1435,0,0]"
64,24040,2612,0,0,"[64,24040,2612,0,0]"
29,10920,1132,0,1,"[29,10920,1132,0,1]"
57,30836,1210,0,0,"[57,30836,1210,0,0]"
3,20568,3455,0,1,"[3,20568,3455,0,1]"
31,24977,3394,0,0,"[31,24977,3394,0,0]"
2,8134,829,0,0,"[2,8134,829,0,0]"
13,10105,131,0,1,"[13,10105,131,0,1]"
60,17918,3225,1,0,"[60,17918,3225,1,0]"
48,29354,2660,1,0,"[48,29354,2660,1,0]"
48,1786,3266,1,1,"[48,1786,3266,1,1]"
51,17985,3599,1,0,"[51,17985,3599,1,0]"
47,30493,3411,1,1,"[47,30493,3411,1,1]"
56,31069,2110,1,0,"[56,31069,2110,1,0]"
62,30023,2775,1,1,"[62,30023,2775,1,1]"
6,19946,1522,0,0,"[6,19946,1522,0,0]"
54,32720,332,0,1,"[54,32720,332,0,1]"
64,15120,3283,0,0,"[64,15120,3283,0,0]"
13,21888,962,0,0,"[13,21888,962,0,0]"
9,27115,1662,1,1,"[9,27115,1662,1,1]"
47,23966,3459,0,1,"[47,23966,3459,0,1]"
64,6011,1564,0,1,"[64,6011,1564,0,1]"
9,7712,2928,0,0,"[9,7712,2928,0,0]"
4,26054,3383,0,0,"[4,26054,3383,0,0]"
13,6560,1803,0,1,"[13,6560,1803,0,1]"
29,19088,3797,1,1,"[29,19088,3797,1,1]"
40,18497,1808,1,0,"[40,18497,1808,1,0]"
60,21054,499,1,1,"[60,21054,499,1,1]"
40,1434,440,0,0,"[40,1434,440,0,0]"
20,7825,2684,1,0,"[20,7825,2684,1,0]"
6,16320,1486,0,1,"[6,16320,1486,0,1]"
59,28048,400,1,0,"[59,28048,400,1,0]"
49,32424,3440,0,1,"[49,32424,3440,0,1]"
2,30163,3459,1,0,"[2,30163,3459,1,0]"
21,7206,154,0,0,"[21,7206,154,0,0]"
22,7353,3509,0,0,"[22,7353,3509,0,0]"
54,5419,1837,1,0,"[54,5419,1837,1,0]"
43,10218,2968,0,0,"[43,10218,2968,0,0]"
7,27159,3418,0,1,"[7,27159,3418,0,1]"
25,14242,930,0,0,"[25,14242,930,0,0]"
48,27863,3129,0,1,"[48,27863,3129,0,1]"
7,7173,3296,0,1,"[7,7173,3296,0,1]"
40,31939,315,1,1,"[40,31939,315,1,1]"
61,29224,1416,0,1,"[61,29224,1416,0,1]"
32,30888,1248,1,0,"[32,30888,1248,1,0]"
40,12955,254,0,0,"[40,12955,254,0,0]"
53,17544,678,1,0,"[53,17544,678,1,0]"
17,19541,1117,0,0,"[17,19541,1117,0,0]"
4,12598,3257,1,1,"[4,12598,3257,1,1]"
25,32611,2280,0,1,"[25,32611,2280,0,1]"
22,31879,228,1,1,"[22,31879,228,1,1]"
7,25131,1191,1,0,"[7,25131,1191,1,0]"
33,1675,1889,1,1,"[33,1675,1889,1,1]"
31,23713,2389,1,0,"[31,23713,2389,1,0]"
23,29704,3120,0,1,"[23,29704,3120,0,1]"
5,30721,2049,0,0,"[5,30721,2049,0,0]"
25,8199,2315,1,1,"[25,8199,2315,1,1]"
15,28955,419,1,0,"[15,28955,419,1,0]"
17,27181,1569,1,0,"[17,27181,1569,1,0]"
51,15668,2934,0,0,"[51,15668,2934,0,0]"
25,29037,717,0,0,"[25,29037,717,0,0]"
35,27479,3382,1,1,"[35,27479,3382,1,1]"
31,10334,1863,0,1,"[31,10334,1863,0,1]"
48,11368,3531,0,0,"[48,11368,3531,0,0]"
28,13487,2347,0,1,"[28,13487,2347,0,1]"
38,4625,3000,1,0,"[38,4625,3000,1,0]"
17,29330,114,0,0,"[17,29330,114,0,0]"
36,23101,3175,1,1,"[36,23101,3175,1,1]"
5,32497,2327,1,0,"[5,32497,2327,1,0]"
52,24400,3053,0,1,"[52,24400,3053,0,1]"
23,23118,849,1,1,"[23,23118,849,1,1]"
36,17150,2122,0,0,"[36,17150,2122,0,0]"
43,23617,2427,1,0,"[43,23617,2427,1,0]"
32,30023,2743,1,0,"[32,30023,2743,1,0]"
26,29581,2596,1,1,"[26,29581,2596,1,1]"
49,19191,1783,0,1,"[49,19191,1783,0,1]"
61,19954,2471,0,1,"[61,19954,2471,0,1]"
33,15900,930,1,0,"[33,15900,930,1,0]"
53,4537,3559,0,1,"[53,4537,3559,0,1]"
26,32448,3910,1,0,"[26,32448,3910,1,0]"
6,27529,1668,1,0,"[6,27529,1668,1,0]"
12,19628,2600,1,0,"[12,19628,2600,1,0]"
62,20739,3179,1,0,"[62,20739,3179,1,0]"
39,13861,2900,1,0,"[39,13861,2900,1,0]"
21,6030,1861,1,1,"[21,6030,1861,1,1]"
15,1150,409,1,1,"[15,1150,409,1,1]"
29,27650,409,0,1,"[29,27650,409,0,1]"
27,11912,3039,0,1,"[27,11912,3039,0,1]"
39,31149,3917,1,1,"[39,31149,3917,1,1]"
56,17388,684,1,1,"[56,17388,684,1,1]"
62,12711,2137,0,1,"[62,12711,2137,0,1]"
28,14517,3502,1,1,"[28,14517,3502,1,1]"
57,4868,2797,0,0,"[57,4868,2797,0,0]"
34,19400,1367,0,1,"[34,19400,1367,0,1]"
64,3949,365,0,1,"[64,3949,365,0,1]"
46,30582,742,0,1,"[46,30582,742,0,1]"
5,26142,1493,1,0,"[5,26142,1493,1,0]"
34,6502,354,1,0,"[34,6502,354,1,0]"
59,16118,1277,0,0,"[59,16118,1277,0,0]"
1,29418,2387,0,0,"[1,29418,2387,0,0]"
16,24726,3361,1,0,"[16,24726,3361,1,0]"
62,26579,1844,1,1,"[62,26579,1844,1,1]"
17,4691,1386,0,1,"[17,4691,1386,0,1]"
10,13950,2440,1,0,"[10,13950,2440,1,0]"
14,24175,509,0,1,"[14,24175,509,0,1]"
32,19237,2881,1,1,"[32,19237,2881,1,1]"
13,30408,3597,1,0,"[13,30408,3597,1,0]"
20,19171,2849,1,0,"[20,19171,2849,1,0]"
45,32269,2335,1,1,"[45,32269,2335,1,1]"
37,16658,2373,1,1,"[37,16658,2373,1,1]"
46,5946,1245,0,0,"[46,5946,1245,0,0]"
12,23395,2945,0,0,"[12,23395,2945,0,0]"
39,2821,41,1,1,"[39,2821,41,1,1]"
45,17928,2678,1,0,"[45,17928,2678,1,0]"
13,30660,1642,0,0,"[13,30660,1642,0,0]"
50,10653,1226,1,1,"[50,10653,1226,1,1]"
8,26238,460,0,1,"[8,26238,460,0,1]"
21,24258,1519,1,0,"[21,24258,1519,1,0]"
34,11265,1158,1,1,"[34,11265,1158,1,1]"
3,17944,4023,0,1,"[3,17944,4023,0,1]"
50,31833,2331,0,1,"[50,31833,2331,0,1]"
40,15062,3305,1,0,"[40,15062,3305,1,0]"
27,29877,3587,1,1,"[27,29877,3587,1,1]"
25,11049,3226,1,1,"[25,11049,3226,1,1]"
5,4854,3434,0,1,"[5,4854,3434,0,1]"
7,653,1362,1,0,"[7,653,1362,1,0]"
4,23085,4058,1,0,"[4,23085,4058,1,0]"
16,32389,3171,1,0,"[16,32389,3171,1,0]"
48,20778,186,0,1,"[48,20778,186,0,1]"
35,32542,1134,1,0,"[35,32542,1134,1,0]"
38,19001,3842,1,0,"[38,19001,3842,1,0]"
58,22301,3398,1,1,"[58,22301,3398,1,1]"
55,5917,864,1,0,"[55,5917,864,1,0]"
7,32508,288,1,1,"[7,32508,288,1,1]"
51,11720,3092,1,1,"[51,11720,3092,1,1]"
29,29097,240,0,1,"[29,29097,240,0,1]"
7,8719,569,1,0,"[7,8719,569,1,0]"
44,2308,3871,1,0,"[44,2308,3871,1,0]"
62,3707,803,1,0,"[62,3707,803,1,0]"
3,28964,86,0,0,"[3,28964,86,0,0]"
57,14867,203,1,1,"[57,14867,203,1,1]"
7,16554,2887,0,0,"[7,16554,2887,0,0]"
48,13438,3531,0,0,"[48,13438,3531,0,0]"
32,18821,16,1,1,"[32,18821,16,1,1]"
20,18987,3614,1,1,"[20,18987,3614,1,1]"
23,16445,3585,1,0,"[23,16445,3585,1,0]"
56,9266,3076,1,1,"[56,9266,3076,1,1]"
7,29298,479,0,1,"[7,29298,479,0,1]"
54,32244,1502,0,0,"[54,32244,1502,0,0]"
31,31424,3863,1,0,"[31,31424,3863,1,0]"
45,9225,687,0,1,"[45,9225,687,0,1]"
43,9976,3806,1,0,"[43,9976,3806,1,0]"
19,4474,4037,0,0,"[19,4474,4037,0,0]"
44,29993,1430,0,1,"[44,29993,1430,0,1]"
26,6149,1744,1,0,"[26,6149,1744,1,0]"
39,7659,1140,1,0,"[39,7659,1140,1,0]"
8,19818,1235,1,0,"[8,19818,1235,1,0]"
50,9805,1224,0,0,"[50,9805,1224,0,0]"
9,32717,903,1,1,"[9,32717,903,1,1]"
21,26461,3117,0,1,"[21,26461,3117,0,1]"
56,26684,501,0,1,"[56,26684,501,0,1]"
42,3319,2159,1,1,"[42,3319,2159,1,1]"
5,17464,3007,1,0,"[5,17464,3007,1,0]"
62,26678,2671,0,1,"[62,26678,2671,0,1]"
10,32518,1523,1,0,"[10,32518,1523,1,0]"
54,14004,2911,0,1,"[54,14004,2911,0,1]"
50,18132,1100,0,0,"[50,18132,1100,0,0]"
56,27206,3598,1,0,"[56,27206,3598,1,0]"
24,30326,2160,1,1,"[24,30326,2160,1,1]"
14,16714,4009,0,0,"[14,16714,4009,0,0]"
46,27160,2800,1,1,"[46,27160,2800,1,1]"
58,4143,1666,0,1,"[58,4143,1666,0,1]"
11,22874,2460,1,0,"[11,22874,2460,1,0]"
32,22861,2088,0,1,"[32,22861,2088,0,1]"
16,27147,1074,1,1,"[16,27147,1074,1,1]"
33,29031,568,0,1,"[33,29031,568,0,1]"
6,14430,2898,0,0,"[6,14430,2898,0,0]"
46,28389,2429,1,0,"[46,28389,2429,1,0]"
57,15954,3343,1,1,"[57,15954,3343,1,1]"
2,302,2542,0,0,"[2,302,2542,0,0]"
35,5056,3335,1,1,"[35,5056,3335,1,1]"
42,11598,3731,0,0,"[42,11598,3731,0,0]"
13,519,942,1,0,"[13,519,942,1,0]"
29,9093,1154,0,0,"[29,9093,1154,0,0]"
52,26229,3299,0,1,"[52,26229,3299,0,1]"
45,22543,1183,1,0,"[45,22543,1183,1,0]"
63,5629,903,1,0,"[63,5629,903,1,0]"
22,8872,3192,1,1,"[22,8872,3192,1,1]"
59,24995,4016,1,1,"[59,24995,4016,1,1]"
47,16210,2151,1,0,"[47,16210,2151,1,0]"
57,11578,3504,1,0,"[57,11578,3504,1,0]"
50,18751,3553,1,1,"[50,18751,3553,1,1]"
36,32329,1683,0,1,"[36,32329,1683,0,1]"
51,7346,4038,1,0,"[51,7346,4038,1,0]"
52,21825,2870,1,0,"[52,21825,2870,1,0]"
50,18662,3898,0,0,"[50,18662,3898,0,0]"
19,24379,2454,1,0,"[19,24379,2454,1,0]"
21,19252,3510,1,1,"[21,19252,3510,1,1]"
21,21369,1945,0,1,"[21,21369,1945,0,1]"
8,19433,1508,1,0,"[8,19433,1508,1,0]"
50,14293,3867,0,0,"[50,14293,3867,0,0]"
41,4084,1274,0,1,"[41,4084,1274,0,1]"
25,30128,1977,0,1,"[25,30128,1977,0,1]"
55,13870,1414,1,1,"[55,13870,1414,1,1]"
27,3634,1345,0,1,"[27,3634,1345,0,1]"
56,22429,2430,1,1,"[56,22429,2430,1,1]"
42,30536,532,1,1,"[42,30536,532,1,1]"
5,26604,1429,1,0,"[5,26604,1429,1,0]"
19,23218,3765,1,1,"[19,23218,3765,1,1]"
58,29473,1306,1,0,"[58,29473,1306,1,0]"
15,30115,2566,1,0,"[15,30115,2566,1,0]"
37,24832,2805,0,1,"[37,24832,2805,0,1]"
44,16846,3578,1,1,"[44,16846,3578,1,1]"
52,9781,802,1,0,"[52,9781,802,1,0]"
64,29370,2680,0,0,"[64,29370,2680,0,0]"
64,4677,3100,1,0,"[64,4677,3100,1,0]"
4,8375,2360,1,0,"[4,8375,2360,1,0]"
27,8554,1532,0,1,"[27,8554,1532,0,1]"
40,26928,3095,0,1,"[40,26928,3095,0,1]"
25,20119,350,0,1,"[25,20119,350,0,1]"
33,15577,3195,1,0,"[33,15577,3195,1,0]"
50,9902,3060,1,0,"[50,9902,3060,1,0]"
56,7510,3203,1,0,"[56,7510,3203,1,0]"
27,6848,853,1,1,"[27,6848,853,1,1]"
7,6129,3424,1,0,"[7,6129,3424,1,0]"
16,13459,2693,0,0,"[16,13459,2693,0,0]"
1,27227,605,1,1,"[1,27227,605,1,1]"
39,19682,1029,1,0,"[39,19682,1029,1,0]"
60,23157,152,1,1,"[60,23157,152,1,1]"
17,5402,849,1,1,"[17,5402,849,1,1]"
53,27290,1408,0,1,"[53,27290,1408,0,1]"
59,22823,2663,1,0,"[59,22823,2663,1,0]"
64,25930,1842,0,0,"[64,25930,1842,0,0]"
10,11099,3869,1,0,"[10,11099,3869,1,0]"
51,254,2118,1,0,"[51,254,2118,1,0]"
52,25490,3074,1,1,"[52,25490,3074,1,1]"
39,4854,1496,1,0,"[39,4854,1496,1,0]"
64,27890,1438,1,1,"[64,27890,1438,1,1]"
36,13176,1823,1,0,"[36,13176,1823,1,0]"
22,29184,2888,1,0,"[22,29184,2888,1,0]"
62,148,2264,0,0,"[62,148,2264,0,0]"
27,23996,2448,0,0,"[27,23996,2448,0,0]"
46,27381,1023,0,0,"[46,27381,1023,0,0]"
13,17460,3756,0,0,"[13,17460,3756,0,0]"
17,23751,249,1,1,"[17,23751,249,1,1]"
64,9474,2494,1,1,"[64,9474,2494,1,1]"
21,27124,2456,1,1,"[21,27124,2456,1,1]"
1,23765,3359,0,0,"[1,23765,3359,0,0]"
55,31087,3264,1,0,"[55,31087,3264,1,0]"
46,10153,3816,0,1,"[46,10153,3816,0,1]"
12,10018,2254,0,0,"[12,10018,2254,0,0]"
58,31607,852,0,0,"[58,31607,852,0,0]"
3,6509,134,1,1,"[3,6509,134,1,1]"
43,1458,3791,0,0,"[43,1458,3791,0,0]"
48,20048,679,1,0,"[48,20048,679,1,0]"
20,31911,3610,1,1,"[20,31911,3610,1,1]"
8,20760,1630,0,1,"[8,20760,1630,0,1]"
14,7828,3153,0,1,"[14,7828,3153,0,1]"
51,10013,2924,1,1,"[51,10013,2924,1,1]"
60,5290,1473,0,1,"[60,5290,1473,0,1]"
58,28856,474,0,1,"[58,28856,474,0,1]"
60,15141,2477,0,1,"[60,15141,2477,0,1]"
9,14911,2947,1,0,"[9,14911,2947,1,0]"
54,32110,830,1,0,"[54,32110,830,1,0]"
4,6775,2474,1,1,"[4,6775,2474,1,1]"
18,8740,77,0,0,"[18,8740,77,0,0]"
50,26916,1909,0,1,"[50,26916,1909,0,1]"
2,31301,727,1,0,"[2,31301,727,1,0]"
28,20380,2647,0,1,"[28,20380,2647,0,1]"
52,30880,38,1,1,"[52,30880,38,1,1]"
8,31771,2600,0,0,"[8,31771,2600,0,0]"
28,3472,48,0,0,"[28,3472,48,0,0]"
57,30306,376,1,1,"[57,30306,376,1,1]"
43,28233,371,1,0,"[43,28233,371,1,0]"
21,12805,2748,1,1,"[21,12805,2748,1,1]"
35,15952,1713,0,0,"[35,15952,1713,0,0]"
24,5056,238,1,1,"[24,5056,238,1,1]"
20,10159,194,1,1,"[20,10159,194,1,1]"
53,11263,1076,0,1,"[53,11263,1076,0,1]"
45,6740,2785,1,0,"[45,6740,2785,1,0]"
44,27074,1782,0,1,"[44,27074,1782,0,1]"
39,28188,657,0,1,"[39,28188,657,0,1]"
40,24258,1348,1,0,"[40,24258,1348,1,0]"
62,16853,3705,1,0,"[62,16853,3705,1,0]"
18,27810,1008,1,0,"[18,27810,1008,1,0]"
35,30552,2638,0,0,"[35,30552,2638,0,0]"
24,19977,2637,0,1,"[24,19977,2637,0,1]"
43,20572,3686,1,1,"[43,20572,3686,1,1]"
49,26710,491,0,0,"[49,26710,491,0,0]"
48,21411,1484,1,1,"[48,21411,1484,1,1]"
48,9133,3666,1,0,"[48,9133,3666,1,0]"
19,18506,3572,1,0,"[19,18506,3572,1,0]"
45,3322,2636,1,0,"[45,3322,2636,1,0]"
20,23245,3064,1,1,"[20,23245,3064,1,1]"
59,18247,1427,1,1,"[59,18247,1427,1,1]"
54,17387,2158,1,0,"[54,17387,2158,1,0]"
15,32473,2558,1,0,"[15,32473,2558,1,0]"
54,32423,3005,0,1,"[54,32423,3005,0,1]"
22,30366,1656,0,1,"[22,30366,1656,0,1]"
41,22220,1100,1,0,"[41,22220,1100,1,0]"
15,19614,1660,0,1,"[15,19614,1660,0,1]"
51,13280,14,0,1,"[51,13280,14,0,1]"
35,25688,3442,1,1,"[35,25688,3442,1,1]"
41,7750,2314,1,1,"[41,7750,2314,1,1]"
59,411,2697,0,1,"[59,411,2697,0,1]"
36,9503,2919,0,1,"[36,9503,2919,0,1]"
25,23624,1116,0,1,"[25,23624,1116,0,1]"
46,23741,1783,0,0,"[46,23741,1783,0,0]"
50,22728,848,1,1,"[50,22728,848,1,1]"
31,10658,3333,1,1,"[31,10658,3333,1,1]"
59,8560,3369,1,1,"[59,8560,3369,1,1]"
53,9925,2265,0,1,"[53,9925,2265,0,1]"
14,7835,1666,1,0,"[14,7835,1666,1,0]"
50,29996,2759,0,1,"[50,29996,2759,0,1]"
15,28516,2876,1,0,"[15,28516,2876,1,0]"
10,11943,599,0,0,"[10,11943,599,0,0]"
28,28863,61,0,1,"[28,28863,61,0,1]"
49,28167,2757,0,1,"[49,28167,2757,0,1]"
63,4008,497,1,0,"[63,4008,497,1,0]"
43,31312,3782,0,0,"[43,31312,3782,0,0]"
38,23613,178,0,1,"[38,23613,178,0,1]"
4,30821,803,1,0,"[4,30821,803,1,0]"
2,32029,2054,1,1,"[2,32029,2054,1,1]"
38,27991,176,1,1,"[38,27991,176,1,1]"
39,4680,755,1,1,"[39,4680,755,1,1]"
16,28171,2278,0,1,"[16,28171,2278,0,1]"
54,10310,764,0,0,"[54,10310,764,0,0]"
16,27498,1222,0,1,"[16,27498,1222,0,1]"
42,26121,2700,0,0,"[42,26121,2700,0,0]"
29,29905,1466,0,0,"[29,29905,1466,0,0]"
8,20409,3344,0,0,"[8,20409,3344,0,0]"
52,21938,3936,0,1,"[52,21938,3936,0,1]"
23,10335,3433,0,0,"[23,10335,3433,0,0]"
15,14143,1575,1,1,"[15,14143,1575,1,1]"
21,14045,3880,0,0,"[21,14045,3880,0,0]"
13,8269,3565,0,1,"[13,8269,3565,0,1]"
38,15729,3456,1,0,"[38,15729,3456,1,0]"
32,6488,2034,0,1,"[32,6488,2034,0,1]"
39,17329,1276,0,0,"[39,17329,1276,0,0]"
15,29459,1115,1,1,"[15,29459,1115,1,1]"
45,3005,1837,1,0,"[45,3005,1837,1,0]"
4,2647,3442,0,0,"[4,2647,3442,0,0]"
32,9688,694,0,0,"[32,9688,694,0,0]"
42,29719,461,1,0,"[42,29719,461,1,0]"
28,22381,1653,1,0,"[28,22381,1653,1,0]"
10,24146,3293,0,1,"[10,24146,3293,0,1]"
48,15900,3026,1,0,"[48,15900,3026,1,0]"
56,3247,2730,0,0,"[56,3247,2730,0,0]"
55,20865,709,1,0,"[55,20865,709,1,0]"
19,31629,806,1,0,"[19,31629,806,1,0]"
55,13375,2508,0,0,"[55,13375,2508,0,0]"
5,26481,2078,1,1,"[5,26481,2078,1,1]"
53,14475,3219,1,1,"[53,14475,3219,1,1]"
44,30839,1225,0,0,"[44,30839,1225,0,0]"
39,10484,408,1,1,"[39,10484,408,1,1]"
19,2472,758,0,1,"[19,2472,758,0,1]"
14,5577,2834,1,0,"[14,5577,2834,1,0]"
32,1687,1677,1,0,"[32,1687,1677,1,0]"
39,31807,3744,1,1,"[39,31807,3744,1,1]"
42,16510,3490,1,0,"[42,16510,3490,1,0]"
49,26079,2006,0,1,"[49,26079,2006,0,1]"
