batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
59,178,30,6,4,0,31684,"[59,178,30,6,4,0,31684]"
47,99,65,5,4,1,9801,"[47,99,65,5,4,1,9801]"
13,289,29,4,4,0,83521,"[13,289,29,4,4,0,83521]"
29,240,19,3,2,1,57600,"[29,240,19,3,2,1,57600]"
22,483,10,2,4,1,233289,"[22,483,10,2,4,1,233289]"
60,402,9,3,3,1,161604,"[60,402,9,3,3,1,161604]"
20,210,8,3,4,0,44100,"[20,210,8,3,4,0,44100]"
38,299,3,1,2,1,89401,"[38,299,3,1,2,1,89401]"
7,419,13,3,1,0,175561,"[7,419,13,3,1,0,175561]"
22,235,5,6,3,1,55225,"[22,235,5,6,3,1,55225]"
49,403,6,7,2,0,162409,"[49,403,6,7,2,0,162409]"
20,95,95,7,4,0,9025,"[20,95,95,7,4,0,9025]"
10,332,3,6,4,0,110224,"[10,332,3,6,4,0,110224]"
16,315,1,1,2,1,99225,"[16,315,1,1,2,1,99225]"
10,340,15,2,3,1,115600,"[10,340,15,2,3,1,115600]"
31,339,16,7,4,1,114921,"[31,339,16,7,4,1,114921]"
55,69,98,3,1,1,4761,"[55,69,98,3,1,1,4761]"
15,164,32,6,2,1,26896,"[15,164,32,6,2,1,26896]"
40,398,16,5,4,0,158404,"[40,398,16,5,4,0,158404]"
41,300,11,1,2,1,90000,"[41,300,11,1,2,1,90000]"
34,419,18,3,4,0,175561,"[34,419,18,3,4,0,175561]"
26,474,15,7,1,0,224676,"[26,474,15,7,1,0,224676]"
44,451,2,3,1,1,203401,"[44,451,2,3,1,1,203401]"
3,156,14,5,3,1,24336,"[3,156,14,5,3,1,24336]"
49,121,42,5,1,1,14641,"[49,121,42,5,1,1,14641]"
29,363,8,3,2,1,131769,"[29,363,8,3,2,1,131769]"
35,244,4,2,4,0,59536,"[35,244,4,2,4,0,59536]"
31,152,9,7,2,0,23104,"[31,152,9,7,2,0,23104]"
2,5,1942,5,3,1,25,"[2,5,1942,5,3,1,25]"
59,81,59,6,2,0,6561,"[59,81,59,6,2,0,6561]"
59,243,38,1,3,0,59049,"[59,243,38,1,3,0,59049]"
52,433,16,4,2,0,187489,"[52,433,16,4,2,0,187489]"
48,434,21,3,4,0,188356,"[48,434,21,3,4,0,188356]"
42,232,33,4,1,0,53824,"[42,232,33,4,1,0,53824]"
64,147,56,6,1,1,21609,"[64,147,56,6,1,1,21609]"
20,103,49,3,4,1,10609,"[20,103,49,3,4,1,10609]"
20,123,23,1,1,0,15129,"[20,123,23,1,1,0,15129]"
63,429,4,5,4,0,184041,"[63,429,4,5,4,0,184041]"
52,8,319,4,3,1,64,"[52,8,319,4,3,1,64]"
34,211,9,3,4,1,44521,"[34,211,9,3,4,1,44521]"
14,465,11,3,2,0,216225,"[14,465,11,3,2,0,216225]"
19,435,17,2,1,0,189225,"[19,435,17,2,1,0,189225]"
44,172,46,3,3,1,29584,"[44,172,46,3,3,1,29584]"
6,378,12,5,4,1,142884,"[6,378,12,5,4,1,142884]"
1,504,7,3,4,1,254016,"[1,504,7,3,4,1,254016]"
60,120,21,1,3,0,14400,"[60,120,21,1,3,0,14400]"
57,77,55,4,1,1,5929,"[57,77,55,4,1,1,5929]"
18,51,143,1,2,0,2601,"[18,51,143,1,2,0,2601]"
62,247,11,2,2,0,61009,"[62,247,11,2,2,0,61009]"
56,284,5,5,3,1,80656,"[56,284,5,5,3,1,80656]"
25,221,35,1,1,0,48841,"[25,221,35,1,1,0,48841]"
2,206,35,4,4,1,42436,"[2,206,35,4,4,1,42436]"
64,408,2,4,3,1,166464,"[64,408,2,4,3,1,166464]"
58,349,4,2,1,1,121801,"[58,349,4,2,1,1,121801]"
27,204,29,7,1,1,41616,"[27,204,29,7,1,1,41616]"
38,344,19,7,4,1,118336,"[38,344,19,7,4,1,118336]"
33,414,19,7,4,1,171396,"[33,414,19,7,4,1,171396]"
36,193,11,2,3,1,37249,"[36,193,11,2,3,1,37249]"
1,154,32,5,1,0,23716,"[1,154,32,5,1,0,23716]"
50,37,187,6,3,0,1369,"[50,37,187,6,3,0,1369]"
6,253,15,1,2,1,64009,"[6,253,15,1,2,1,64009]"
56,171,14,7,2,0,29241,"[56,171,14,7,2,0,29241]"
6,197,2,6,3,1,38809,"[6,197,2,6,3,1,38809]"
13,267,35,2,1,0,71289,"[13,267,35,2,1,0,71289]"
40,470,11,7,1,0,220900,"[40,470,11,7,1,0,220900]"
9,54,62,4,2,1,2916,"[9,54,62,4,2,1,2916]"
44,179,50,1,4,1,32041,"[44,179,50,1,4,1,32041]"
24,317,19,5,2,1,100489,"[24,317,19,5,2,1,100489]"
21,476,18,6,4,0,226576,"[21,476,18,6,4,0,226576]"
34,351,21,2,1,0,123201,"[34,351,21,2,1,0,123201]"
64,292,14,4,3,0,85264,"[64,292,14,4,3,0,85264]"
59,126,46,2,2,0,15876,"[59,126,46,2,2,0,15876]"
34,471,3,7,1,0,221841,"[34,471,3,7,1,0,221841]"
28,28,136,6,2,0,784,"[28,28,136,6,2,0,784]"
8,503,1,4,2,1,253009,"[8,503,1,4,2,1,253009]"
49,197,9,5,1,0,38809,"[49,197,9,5,1,0,38809]"
15,246,36,3,4,0,60516,"[15,246,36,3,4,0,60516]"
64,387,1,5,1,1,149769,"[64,387,1,5,1,1,149769]"
36,113,22,4,3,1,12769,"[36,113,22,4,3,1,12769]"
48,250,12,1,1,1,62500,"[48,250,12,1,1,1,62500]"
47,280,10,2,1,1,78400,"[47,280,10,2,1,1,78400]"
59,352,10,3,1,1,123904,"[59,352,10,3,1,1,123904]"
58,91,39,3,4,1,8281,"[58,91,39,3,4,1,8281]"
9,199,22,5,4,0,39601,"[9,199,22,5,4,0,39601]"
40,465,7,3,2,1,216225,"[40,465,7,3,2,1,216225]"
45,485,3,5,4,1,235225,"[45,485,3,5,4,1,235225]"
40,318,3,6,1,1,101124,"[40,318,3,6,1,1,101124]"
43,22,80,3,4,1,484,"[43,22,80,3,4,1,484]"
29,496,17,3,1,1,246016,"[29,496,17,3,1,1,246016]"
20,214,2,5,1,0,45796,"[20,214,2,5,1,0,45796]"
43,237,24,1,1,0,56169,"[43,237,24,1,1,0,56169]"
27,42,204,5,2,1,1764,"[27,42,204,5,2,1,1764]"
29,453,20,4,4,1,205209,"[29,453,20,4,4,1,205209]"
47,43,186,1,4,0,1849,"[47,43,186,1,4,0,1849]"
35,453,12,7,4,0,205209,"[35,453,12,7,4,0,205209]"
14,270,29,3,3,1,72900,"[14,270,29,3,3,1,72900]"
59,255,9,4,3,0,65025,"[59,255,9,4,3,0,65025]"
38,125,28,6,3,0,15625,"[38,125,28,6,3,0,15625]"
11,113,53,5,2,0,12769,"[11,113,53,5,2,0,12769]"
64,178,23,5,4,1,31684,"[64,178,23,5,4,1,31684]"
18,260,32,7,1,0,67600,"[18,260,32,7,1,0,67600]"
45,430,9,5,2,1,184900,"[45,430,9,5,2,1,184900]"
5,474,4,3,1,0,224676,"[5,474,4,3,1,0,224676]"
61,67,96,1,4,1,4489,"[61,67,96,1,4,1,4489]"
23,1,3969,1,2,0,1,"[23,1,3969,1,2,0,1]"
35,467,9,3,4,0,218089,"[35,467,9,3,4,0,218089]"
48,343,3,5,1,0,117649,"[48,343,3,5,1,0,117649]"
34,229,8,2,3,1,52441,"[34,229,8,2,3,1,52441]"
11,320,17,5,3,1,102400,"[11,320,17,5,3,1,102400]"
20,261,6,7,2,1,68121,"[20,261,6,7,2,1,68121]"
30,345,2,6,2,1,119025,"[30,345,2,6,2,1,119025]"
38,103,40,3,2,1,10609,"[38,103,40,3,2,1,10609]"
48,66,112,2,2,0,4356,"[48,66,112,2,2,0,4356]"
44,184,47,3,1,1,33856,"[44,184,47,3,1,1,33856]"
38,476,5,4,3,0,226576,"[38,476,5,4,3,0,226576]"
52,265,9,3,3,0,70225,"[52,265,9,3,3,0,70225]"
31,236,17,2,1,1,55696,"[31,236,17,2,1,1,55696]"
55,376,8,5,1,1,141376,"[55,376,8,5,1,1,141376]"
41,234,9,7,2,0,54756,"[41,234,9,7,2,0,54756]"
19,79,43,6,4,0,6241,"[19,79,43,6,4,0,6241]"
4,448,21,2,3,1,200704,"[4,448,21,2,3,1,200704]"
29,193,25,3,4,1,37249,"[29,193,25,3,4,1,37249]"
4,96,25,3,1,1,9216,"[4,96,25,3,1,1,9216]"
19,10,584,2,1,1,100,"[19,10,584,2,1,1,100]"
31,45,103,7,1,0,2025,"[31,45,103,7,1,0,2025]"
23,395,5,1,1,0,156025,"[23,395,5,1,1,0,156025]"
33,231,24,5,1,1,53361,"[33,231,24,5,1,1,53361]"
40,429,14,1,3,1,184041,"[40,429,14,1,3,1,184041]"
52,439,16,4,1,0,192721,"[52,439,16,4,1,0,192721]"
58,395,1,5,2,0,156025,"[58,395,1,5,2,0,156025]"
20,323,28,7,2,0,104329,"[20,323,28,7,2,0,104329]"
4,443,3,1,4,1,196249,"[4,443,3,1,4,1,196249]"
52,151,42,2,2,0,22801,"[52,151,42,2,2,0,22801]"
15,508,6,6,3,1,258064,"[15,508,6,6,3,1,258064]"
35,508,12,1,3,1,258064,"[35,508,12,1,3,1,258064]"
19,225,21,5,4,0,50625,"[19,225,21,5,4,0,50625]"
35,500,13,4,4,0,250000,"[35,500,13,4,4,0,250000]"
11,505,3,7,4,0,255025,"[11,505,3,7,4,0,255025]"
52,251,1,1,4,0,63001,"[52,251,1,1,4,0,63001]"
23,120,29,1,4,0,14400,"[23,120,29,1,4,0,14400]"
59,304,19,4,3,1,92416,"[59,304,19,4,3,1,92416]"
6,350,17,4,1,0,122500,"[6,350,17,4,1,0,122500]"
22,307,30,4,1,1,94249,"[22,307,30,4,1,1,94249]"
22,478,5,7,1,1,228484,"[22,478,5,7,1,1,228484]"
46,364,26,3,1,0,132496,"[46,364,26,3,1,0,132496]"
39,350,13,4,3,0,122500,"[39,350,13,4,3,0,122500]"
23,397,5,3,4,0,157609,"[23,397,5,3,4,0,157609]"
4,476,14,4,4,0,226576,"[4,476,14,4,4,0,226576]"
20,495,16,5,4,0,245025,"[20,495,16,5,4,0,245025]"
34,155,40,5,1,1,24025,"[34,155,40,5,1,1,24025]"
4,512,13,2,2,1,262144,"[4,512,13,2,2,1,262144]"
29,505,4,6,3,1,255025,"[29,505,4,6,3,1,255025]"
46,366,2,6,1,0,133956,"[46,366,2,6,1,0,133956]"
6,245,16,4,3,1,60025,"[6,245,16,4,3,1,60025]"
32,440,21,6,2,0,193600,"[32,440,21,6,2,0,193600]"
60,260,19,4,2,0,67600,"[60,260,19,4,2,0,67600]"
24,374,12,6,1,1,139876,"[24,374,12,6,1,1,139876]"
51,407,22,1,4,1,165649,"[51,407,22,1,4,1,165649]"
61,221,37,7,3,1,48841,"[61,221,37,7,3,1,48841]"
5,399,11,1,1,0,159201,"[5,399,11,1,1,0,159201]"
47,376,3,3,3,0,141376,"[47,376,3,3,3,0,141376]"
32,506,17,7,3,1,256036,"[32,506,17,7,3,1,256036]"
17,243,28,7,3,0,59049,"[17,243,28,7,3,0,59049]"
11,202,29,7,1,0,40804,"[11,202,29,7,1,0,40804]"
2,412,6,2,4,1,169744,"[2,412,6,2,4,1,169744]"
10,492,17,3,4,1,242064,"[10,492,17,3,4,1,242064]"
20,353,17,6,3,0,124609,"[20,353,17,6,3,0,124609]"
52,28,73,2,2,1,784,"[52,28,73,2,2,1,784]"
30,240,13,5,4,1,57600,"[30,240,13,5,4,1,57600]"
58,245,13,5,3,1,60025,"[58,245,13,5,3,1,60025]"
13,20,469,1,4,1,400,"[13,20,469,1,4,1,400]"
55,136,7,1,2,1,18496,"[55,136,7,1,2,1,18496]"
7,405,14,5,3,1,164025,"[7,405,14,5,3,1,164025]"
19,116,31,4,4,0,13456,"[19,116,31,4,4,0,13456]"
14,429,21,2,1,0,184041,"[14,429,21,2,1,0,184041]"
16,481,17,3,1,0,231361,"[16,481,17,3,1,0,231361]"
16,464,1,5,1,0,215296,"[16,464,1,5,1,0,215296]"
35,165,26,5,2,1,27225,"[35,165,26,5,2,1,27225]"
48,417,11,2,2,0,173889,"[48,417,11,2,2,0,173889]"
9,329,25,3,1,1,108241,"[9,329,25,3,1,1,108241]"
37,469,2,1,1,0,219961,"[37,469,2,1,1,0,219961]"
44,393,21,2,1,1,154449,"[44,393,21,2,1,1,154449]"
5,175,41,3,1,1,30625,"[5,175,41,3,1,1,30625]"
47,455,13,1,4,1,207025,"[47,455,13,1,4,1,207025]"
63,127,72,7,4,0,16129,"[63,127,72,7,4,0,16129]"
34,459,8,5,4,0,210681,"[34,459,8,5,4,0,210681]"
35,152,33,4,1,0,23104,"[35,152,33,4,1,0,23104]"
58,92,78,4,2,0,8464,"[58,92,78,4,2,0,8464]"
43,11,322,6,3,0,121,"[43,11,322,6,3,0,121]"
37,90,6,6,1,1,8100,"[37,90,6,6,1,1,8100]"
25,248,19,2,1,1,61504,"[25,248,19,2,1,1,61504]"
14,116,15,7,2,0,13456,"[14,116,15,7,2,0,13456]"
35,198,10,7,3,1,39204,"[35,198,10,7,3,1,39204]"
46,130,44,2,3,0,16900,"[46,130,44,2,3,0,16900]"
40,389,13,3,4,0,151321,"[40,389,13,3,4,0,151321]"
14,167,44,5,1,0,27889,"[14,167,44,5,1,0,27889]"
37,310,14,4,4,1,96100,"[37,310,14,4,4,1,96100]"
63,256,30,5,1,0,65536,"[63,256,30,5,1,0,65536]"
50,27,198,1,3,0,729,"[50,27,198,1,3,0,729]"
48,456,6,5,1,1,207936,"[48,456,6,5,1,1,207936]"
24,331,17,7,2,1,109561,"[24,331,17,7,2,1,109561]"
46,236,37,3,2,0,55696,"[46,236,37,3,2,0,55696]"
42,1,2224,1,1,1,1,"[42,1,2224,1,1,1,1]"
37,168,38,3,1,0,28224,"[37,168,38,3,1,0,28224]"
8,246,34,5,1,0,60516,"[8,246,34,5,1,0,60516]"
58,356,25,5,4,1,126736,"[58,356,25,5,4,1,126736]"
4,478,15,1,2,0,228484,"[4,478,15,1,2,0,228484]"
24,13,561,4,4,0,169,"[24,13,561,4,4,0,169]"
51,451,5,5,2,1,203401,"[51,451,5,5,2,1,203401]"
44,205,31,1,1,1,42025,"[44,205,31,1,1,1,42025]"
36,471,6,7,2,1,221841,"[36,471,6,7,2,1,221841]"
15,89,55,6,3,0,7921,"[15,89,55,6,3,0,7921]"
27,169,13,5,2,0,28561,"[27,169,13,5,2,0,28561]"
34,162,20,4,4,1,26244,"[34,162,20,4,4,1,26244]"
11,252,6,2,4,0,63504,"[11,252,6,2,4,0,63504]"
16,98,85,3,4,1,9604,"[16,98,85,3,4,1,9604]"
4,211,27,6,2,0,44521,"[4,211,27,6,2,0,44521]"
11,270,9,6,4,1,72900,"[11,270,9,6,4,1,72900]"
11,54,141,2,3,0,2916,"[11,54,141,2,3,0,2916]"
29,65,60,5,4,0,4225,"[29,65,60,5,4,0,4225]"
38,87,61,4,1,1,7569,"[38,87,61,4,1,1,7569]"
28,507,2,6,2,0,257049,"[28,507,2,6,2,0,257049]"
25,361,3,2,3,0,130321,"[25,361,3,2,3,0,130321]"
9,186,48,5,4,1,34596,"[9,186,48,5,4,1,34596]"
36,135,70,6,3,1,18225,"[36,135,70,6,3,1,18225]"
64,358,26,5,3,0,128164,"[64,358,26,5,3,0,128164]"
6,215,33,1,1,1,46225,"[6,215,33,1,1,1,46225]"
37,356,7,5,4,0,126736,"[37,356,7,5,4,0,126736]"
35,110,60,7,4,0,12100,"[35,110,60,7,4,0,12100]"
8,81,37,5,1,0,6561,"[8,81,37,5,1,0,6561]"
15,468,16,2,3,1,219024,"[15,468,16,2,3,1,219024]"
6,38,180,3,4,1,1444,"[6,38,180,3,4,1,1444]"
5,125,55,4,2,1,15625,"[5,125,55,4,2,1,15625]"
49,259,15,7,1,0,67081,"[49,259,15,7,1,0,67081]"
56,462,7,6,2,1,213444,"[56,462,7,6,2,1,213444]"
52,307,10,5,1,0,94249,"[52,307,10,5,1,0,94249]"
41,85,71,4,4,0,7225,"[41,85,71,4,4,0,7225]"
8,286,4,6,2,1,81796,"[8,286,4,6,2,1,81796]"
3,287,21,3,2,1,82369,"[3,287,21,3,2,1,82369]"
61,251,20,5,3,1,63001,"[61,251,20,5,3,1,63001]"
17,231,26,5,1,0,53361,"[17,231,26,5,1,0,53361]"
61,165,56,6,2,1,27225,"[61,165,56,6,2,1,27225]"
58,263,13,4,2,1,69169,"[58,263,13,4,2,1,69169]"
26,308,23,5,3,0,94864,"[26,308,23,5,3,0,94864]"
38,60,157,4,1,0,3600,"[38,60,157,4,1,0,3600]"
23,215,3,1,1,0,46225,"[23,215,3,1,1,0,46225]"
2,399,17,3,1,0,159201,"[2,399,17,3,1,0,159201]"
53,76,74,6,1,0,5776,"[53,76,74,6,1,0,5776]"
4,76,35,1,4,0,5776,"[4,76,35,1,4,0,5776]"
9,41,83,7,4,0,1681,"[9,41,83,7,4,0,1681]"
3,394,8,4,1,0,155236,"[3,394,8,4,1,0,155236]"
8,31,235,1,1,1,961,"[8,31,235,1,1,1,961]"
3,350,10,3,2,0,122500,"[3,350,10,3,2,0,122500]"
18,62,146,6,1,1,3844,"[18,62,146,6,1,1,3844]"
19,487,12,6,1,1,237169,"[19,487,12,6,1,1,237169]"
19,392,23,6,4,1,153664,"[19,392,23,6,4,1,153664]"
41,498,8,3,1,1,248004,"[41,498,8,3,1,1,248004]"
12,61,109,4,2,1,3721,"[12,61,109,4,2,1,3721]"
39,435,12,5,4,1,189225,"[39,435,12,5,4,1,189225]"
33,399,9,2,1,0,159201,"[33,399,9,2,1,0,159201]"
6,66,79,4,3,1,4356,"[6,66,79,4,3,1,4356]"
42,311,27,3,1,1,96721,"[42,311,27,3,1,1,96721]"
38,28,298,2,4,1,784,"[38,28,298,2,4,1,784]"
38,467,8,1,2,0,218089,"[38,467,8,1,2,0,218089]"
22,480,5,3,4,0,230400,"[22,480,5,3,4,0,230400]"
10,381,24,1,1,1,145161,"[10,381,24,1,1,1,145161]"
12,273,11,2,1,1,74529,"[12,273,11,2,1,1,74529]"
1,242,35,5,3,0,58564,"[1,242,35,5,3,0,58564]"
20,225,5,7,1,0,50625,"[20,225,5,7,1,0,50625]"
13,200,43,2,3,0,40000,"[13,200,43,2,3,0,40000]"
16,267,36,4,3,1,71289,"[16,267,36,4,3,1,71289]"
23,154,24,1,3,1,23716,"[23,154,24,1,3,1,23716]"
13,500,11,7,3,1,250000,"[13,500,11,7,3,1,250000]"
63,317,18,6,2,0,100489,"[63,317,18,6,2,0,100489]"
39,300,24,3,1,1,90000,"[39,300,24,3,1,1,90000]"
18,246,8,1,1,1,60516,"[18,246,8,1,1,1,60516]"
34,457,20,5,1,0,208849,"[34,457,20,5,1,0,208849]"
57,272,29,4,1,0,73984,"[57,272,29,4,1,0,73984]"
29,234,23,5,1,0,54756,"[29,234,23,5,1,0,54756]"
6,490,19,4,2,0,240100,"[6,490,19,4,2,0,240100]"
32,257,35,4,4,0,66049,"[32,257,35,4,4,0,66049]"
53,169,49,4,3,1,28561,"[53,169,49,4,3,1,28561]"
15,23,9,3,3,1,529,"[15,23,9,3,3,1,529]"
8,105,83,2,4,1,11025,"[8,105,83,2,4,1,11025]"
19,203,25,7,4,0,41209,"[19,203,25,7,4,0,41209]"
24,430,3,6,1,1,184900,"[24,430,3,6,1,1,184900]"
30,492,11,2,4,0,242064,"[30,492,11,2,4,0,242064]"
38,168,34,5,1,1,28224,"[38,168,34,5,1,1,28224]"
59,319,11,5,2,0,101761,"[59,319,11,5,2,0,101761]"
55,332,29,7,1,1,110224,"[55,332,29,7,1,1,110224]"
36,325,15,1,1,0,105625,"[36,325,15,1,1,0,105625]"
6,193,14,4,1,0,37249,"[6,193,14,4,1,0,37249]"
15,114,5,3,3,1,12996,"[15,114,5,3,3,1,12996]"
24,121,67,5,2,1,14641,"[24,121,67,5,2,1,14641]"
2,207,22,2,4,1,42849,"[2,207,22,2,4,1,42849]"
54,45,97,2,4,0,2025,"[54,45,97,2,4,0,2025]"
23,67,21,6,2,1,4489,"[23,67,21,6,2,1,4489]"
53,506,17,4,4,1,256036,"[53,506,17,4,4,1,256036]"
24,348,10,5,2,0,121104,"[24,348,10,5,2,0,121104]"
63,461,6,1,2,1,212521,"[63,461,6,1,2,1,212521]"
49,263,30,1,3,1,69169,"[49,263,30,1,3,1,69169]"
20,466,19,1,4,1,217156,"[20,466,19,1,4,1,217156]"
49,481,5,4,1,0,231361,"[49,481,5,4,1,0,231361]"
18,483,17,5,4,0,233289,"[18,483,17,5,4,0,233289]"
48,305,19,6,2,1,93025,"[48,305,19,6,2,1,93025]"
9,12,563,2,2,1,144,"[9,12,563,2,2,1,144]"
10,257,36,6,4,0,66049,"[10,257,36,6,4,0,66049]"
8,194,29,6,1,1,37636,"[8,194,29,6,1,1,37636]"
51,283,30,2,4,1,80089,"[51,283,30,2,4,1,80089]"
48,184,47,7,3,0,33856,"[48,184,47,7,3,0,33856]"
64,470,18,7,2,1,220900,"[64,470,18,7,2,1,220900]"
5,168,26,5,2,0,28224,"[5,168,26,5,2,0,28224]"
5,265,22,7,2,0,70225,"[5,265,22,7,2,0,70225]"
62,60,124,7,3,1,3600,"[62,60,124,7,3,1,3600]"
37,433,1,1,2,1,187489,"[37,433,1,1,2,1,187489]"
30,302,32,3,4,0,91204,"[30,302,32,3,4,0,91204]"
46,151,8,6,2,1,22801,"[46,151,8,6,2,1,22801]"
32,506,4,7,1,0,256036,"[32,506,4,7,1,0,256036]"
14,193,26,7,3,0,37249,"[14,193,26,7,3,0,37249]"
37,139,36,7,4,1,19321,"[37,139,36,7,4,1,19321]"
1,499,5,7,4,0,249001,"[1,499,5,7,4,0,249001]"
44,346,10,6,3,0,119716,"[44,346,10,6,3,0,119716]"
41,295,26,7,3,0,87025,"[41,295,26,7,3,0,87025]"
5,435,7,6,4,1,189225,"[5,435,7,6,4,1,189225]"
28,45,92,1,3,0,2025,"[28,45,92,1,3,0,2025]"
61,149,43,2,1,1,22201,"[61,149,43,2,1,1,22201]"
37,127,75,2,3,0,16129,"[37,127,75,2,3,0,16129]"
44,119,58,6,1,0,14161,"[44,119,58,6,1,0,14161]"
60,181,46,7,4,0,32761,"[60,181,46,7,4,0,32761]"
24,106,32,1,2,1,11236,"[24,106,32,1,2,1,11236]"
16,87,35,6,4,1,7569,"[16,87,35,6,4,1,7569]"
34,495,9,2,4,0,245025,"[34,495,9,2,4,0,245025]"
43,327,17,4,1,1,106929,"[43,327,17,4,1,1,106929]"
21,118,34,2,2,0,13924,"[21,118,34,2,2,0,13924]"
62,65,20,1,4,0,4225,"[62,65,20,1,4,0,4225]"
45,196,1,7,1,1,38416,"[45,196,1,7,1,1,38416]"
13,94,44,6,4,0,8836,"[13,94,44,6,4,0,8836]"
8,221,40,6,4,0,48841,"[8,221,40,6,4,0,48841]"
12,190,40,3,4,1,36100,"[12,190,40,3,4,1,36100]"
62,452,15,4,4,0,204304,"[62,452,15,4,4,0,204304]"
16,261,32,4,3,0,68121,"[16,261,32,4,3,0,68121]"
7,246,33,2,1,1,60516,"[7,246,33,2,1,1,60516]"
63,22,5,4,3,1,484,"[63,22,5,4,3,1,484]"
48,15,538,4,1,1,225,"[48,15,538,4,1,1,225]"
44,371,2,2,2,1,137641,"[44,371,2,2,2,1,137641]"
46,37,40,3,2,0,1369,"[46,37,40,3,2,0,1369]"
59,379,15,6,2,1,143641,"[59,379,15,6,2,1,143641]"
54,443,21,5,4,0,196249,"[54,443,21,5,4,0,196249]"
23,325,21,5,3,0,105625,"[23,325,21,5,3,0,105625]"
11,488,10,2,3,0,238144,"[11,488,10,2,3,0,238144]"
13,480,12,3,2,1,230400,"[13,480,12,3,2,1,230400]"
55,219,22,3,4,1,47961,"[55,219,22,3,4,1,47961]"
28,303,12,4,3,1,91809,"[28,303,12,4,3,1,91809]"
45,155,12,1,3,0,24025,"[45,155,12,1,3,0,24025]"
55,37,137,3,1,1,1369,"[55,37,137,3,1,1,1369]"
25,21,313,5,2,1,441,"[25,21,313,5,2,1,441]"
52,499,16,7,3,0,249001,"[52,499,16,7,3,0,249001]"
32,84,92,4,3,1,7056,"[32,84,92,4,3,1,7056]"
12,266,11,5,1,1,70756,"[12,266,11,5,1,1,70756]"
35,221,9,5,4,0,48841,"[35,221,9,5,4,0,48841]"
52,454,11,5,4,1,206116,"[52,454,11,5,4,1,206116]"
47,150,3,6,3,1,22500,"[47,150,3,6,3,1,22500]"
38,8,751,3,3,1,64,"[38,8,751,3,3,1,64]"
27,465,8,4,4,0,216225,"[27,465,8,4,4,0,216225]"
49,448,11,6,3,0,200704,"[49,448,11,6,3,0,200704]"
18,475,16,5,1,0,225625,"[18,475,16,5,1,0,225625]"
48,370,12,6,3,1,136900,"[48,370,12,6,3,1,136900]"
47,261,36,7,4,1,68121,"[47,261,36,7,4,1,68121]"
4,395,17,3,2,0,156025,"[4,395,17,3,2,0,156025]"
27,349,4,5,2,0,121801,"[27,349,4,5,2,0,121801]"
30,109,6,2,1,1,11881,"[30,109,6,2,1,1,11881]"
9,263,12,2,1,0,69169,"[9,263,12,2,1,0,69169]"
4,225,40,3,3,0,50625,"[4,225,40,3,3,0,50625]"
19,465,8,4,1,1,216225,"[19,465,8,4,1,1,216225]"
47,268,22,3,3,1,71824,"[47,268,22,3,3,1,71824]"
15,123,3,6,1,1,15129,"[15,123,3,6,1,1,15129]"
10,74,85,3,2,1,5476,"[10,74,85,3,2,1,5476]"
51,423,20,7,4,1,178929,"[51,423,20,7,4,1,178929]"
61,249,11,2,2,0,62001,"[61,249,11,2,2,0,62001]"
17,230,38,7,2,1,52900,"[17,230,38,7,2,1,52900]"
46,127,46,1,1,0,16129,"[46,127,46,1,1,0,16129]"
64,461,18,5,3,1,212521,"[64,461,18,5,3,1,212521]"
58,400,8,4,4,1,160000,"[58,400,8,4,4,1,160000]"
15,233,12,7,3,0,54289,"[15,233,12,7,3,0,54289]"
51,30,236,6,1,0,900,"[51,30,236,6,1,0,900]"
55,292,1,3,1,0,85264,"[55,292,1,3,1,0,85264]"
32,181,19,1,1,0,32761,"[32,181,19,1,1,0,32761]"
60,246,21,3,2,1,60516,"[60,246,21,3,2,1,60516]"
33,258,30,2,3,0,66564,"[33,258,30,2,3,0,66564]"
49,251,19,1,1,0,63001,"[49,251,19,1,1,0,63001]"
8,204,28,3,3,0,41616,"[8,204,28,3,3,0,41616]"
22,105,94,1,2,1,11025,"[22,105,94,1,2,1,11025]"
11,399,4,3,2,1,159201,"[11,399,4,3,2,1,159201]"
50,196,1,1,3,1,38416,"[50,196,1,1,3,1,38416]"
32,174,41,2,2,1,30276,"[32,174,41,2,2,1,30276]"
26,504,5,1,3,0,254016,"[26,504,5,1,3,0,254016]"
41,350,27,4,2,0,122500,"[41,350,27,4,2,0,122500]"
8,281,34,3,3,0,78961,"[8,281,34,3,3,0,78961]"
53,117,41,5,3,1,13689,"[53,117,41,5,3,1,13689]"
43,199,14,7,2,0,39601,"[43,199,14,7,2,0,39601]"
10,98,50,7,4,0,9604,"[10,98,50,7,4,0,9604]"
49,105,23,4,1,1,11025,"[49,105,23,4,1,1,11025]"
14,153,46,7,4,0,23409,"[14,153,46,7,4,0,23409]"
22,200,10,6,1,0,40000,"[22,200,10,6,1,0,40000]"
38,21,472,1,2,0,441,"[38,21,472,1,2,0,441]"
50,146,62,6,3,1,21316,"[50,146,62,6,3,1,21316]"
9,291,3,2,4,0,84681,"[9,291,3,2,4,0,84681]"
8,166,21,7,3,0,27556,"[8,166,21,7,3,0,27556]"
20,223,7,7,3,1,49729,"[20,223,7,7,3,1,49729]"
6,200,32,5,1,0,40000,"[6,200,32,5,1,0,40000]"
35,215,39,2,4,1,46225,"[35,215,39,2,4,1,46225]"
