batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
27,506,13,6,2,1,256036,"[27,506,13,6,2,1,256036]"
45,425,13,6,2,1,180625,"[45,425,13,6,2,1,180625]"
28,185,14,2,3,0,34225,"[28,185,14,2,3,0,34225]"
46,190,11,7,3,0,36100,"[46,190,11,7,3,0,36100]"
36,469,8,6,3,1,219961,"[36,469,8,6,3,1,219961]"
56,481,19,5,1,1,231361,"[56,481,19,5,1,1,231361]"
56,233,15,3,1,1,54289,"[56,233,15,3,1,1,54289]"
55,127,45,1,4,0,16129,"[55,127,45,1,4,0,16129]"
41,511,14,7,4,0,261121,"[41,511,14,7,4,0,261121]"
51,288,32,5,4,1,82944,"[51,288,32,5,4,1,82944]"
3,329,11,6,2,0,108241,"[3,329,11,6,2,0,108241]"
54,332,23,4,1,1,110224,"[54,332,23,4,1,1,110224]"
14,150,43,7,3,0,22500,"[14,150,43,7,3,0,22500]"
24,24,380,5,2,0,576,"[24,24,380,5,2,0,576]"
22,496,3,3,1,0,246016,"[22,496,3,3,1,0,246016]"
10,138,54,2,2,1,19044,"[10,138,54,2,2,1,19044]"
61,283,17,3,4,0,80089,"[61,283,17,3,4,0,80089]"
40,234,32,6,4,1,54756,"[40,234,32,6,4,1,54756]"
40,474,19,6,3,0,224676,"[40,474,19,6,3,0,224676]"
30,195,14,6,3,0,38025,"[30,195,14,6,3,0,38025]"
44,350,7,5,1,0,122500,"[44,350,7,5,1,0,122500]"
24,433,20,5,3,1,187489,"[24,433,20,5,3,1,187489]"
31,167,9,6,3,0,27889,"[31,167,9,6,3,0,27889]"
62,152,30,6,1,1,23104,"[62,152,30,6,1,1,23104]"
36,511,2,3,2,0,261121,"[36,511,2,3,2,0,261121]"
40,480,2,4,2,1,230400,"[40,480,2,4,2,1,230400]"
20,229,39,1,2,1,52441,"[20,229,39,1,2,1,52441]"
42,179,33,1,1,1,32041,"[42,179,33,1,1,1,32041]"
3,411,17,3,2,0,168921,"[3,411,17,3,2,0,168921]"
41,509,8,6,4,0,259081,"[41,509,8,6,4,0,259081]"
21,119,29,3,1,0,14161,"[21,119,29,3,1,0,14161]"
1,87,48,5,4,0,7569,"[1,87,48,5,4,0,7569]"
8,171,7,3,3,0,29241,"[8,171,7,3,3,0,29241]"
36,418,18,7,4,1,174724,"[36,418,18,7,4,1,174724]"
31,330,8,1,1,0,108900,"[31,330,8,1,1,0,108900]"
40,454,10,5,3,0,206116,"[40,454,10,5,3,0,206116]"
35,152,38,3,1,1,23104,"[35,152,38,3,1,1,23104]"
18,397,15,5,3,0,157609,"[18,397,15,5,3,0,157609]"
62,17,433,2,3,0,289,"[62,17,433,2,3,0,289]"
12,184,47,2,4,0,33856,"[12,184,47,2,4,0,33856]"
29,237,22,7,1,1,56169,"[29,237,22,7,1,1,56169]"
6,55,71,4,3,1,3025,"[6,55,71,4,3,1,3025]"
34,393,15,4,4,0,154449,"[34,393,15,4,4,0,154449]"
51,287,5,5,1,1,82369,"[51,287,5,5,1,1,82369]"
8,457,4,6,4,0,208849,"[8,457,4,6,4,0,208849]"
37,18,446,5,1,0,324,"[37,18,446,5,1,0,324]"
61,97,102,2,3,1,9409,"[61,97,102,2,3,1,9409]"
37,399,18,7,1,1,159201,"[37,399,18,7,1,1,159201]"
36,327,27,4,1,0,106929,"[36,327,27,4,1,0,106929]"
7,400,14,5,1,1,160000,"[7,400,14,5,1,1,160000]"
26,448,7,4,3,1,200704,"[26,448,7,4,3,1,200704]"
29,226,16,4,1,1,51076,"[29,226,16,4,1,1,51076]"
53,81,92,3,1,1,6561,"[53,81,92,3,1,1,6561]"
39,67,117,2,2,0,4489,"[39,67,117,2,2,0,4489]"
17,448,6,7,2,1,200704,"[17,448,6,7,2,1,200704]"
11,417,6,4,4,1,173889,"[11,417,6,4,4,1,173889]"
45,351,18,3,2,1,123201,"[45,351,18,3,2,1,123201]"
53,162,42,6,2,0,26244,"[53,162,42,6,2,0,26244]"
31,161,15,3,3,0,25921,"[31,161,15,3,3,0,25921]"
10,123,80,2,3,0,15129,"[10,123,80,2,3,0,15129]"
18,158,30,5,1,1,24964,"[18,158,30,5,1,1,24964]"
31,151,14,3,1,1,22801,"[31,151,14,3,1,1,22801]"
8,11,610,1,2,1,121,"[8,11,610,1,2,1,121]"
56,275,6,6,1,1,75625,"[56,275,6,6,1,1,75625]"
56,213,21,5,4,0,45369,"[56,213,21,5,4,0,45369]"
30,17,308,7,2,1,289,"[30,17,308,7,2,1,289]"
59,237,37,6,2,1,56169,"[59,237,37,6,2,1,56169]"
17,207,40,7,1,1,42849,"[17,207,40,7,1,1,42849]"
27,292,3,3,1,0,85264,"[27,292,3,3,1,0,85264]"
50,391,18,6,2,1,152881,"[50,391,18,6,2,1,152881]"
47,496,13,7,1,0,246016,"[47,496,13,7,1,0,246016]"
17,256,35,6,2,1,65536,"[17,256,35,6,2,1,65536]"
21,393,21,4,1,1,154449,"[21,393,21,4,1,1,154449]"
20,174,49,5,1,0,30276,"[20,174,49,5,1,0,30276]"
52,464,10,2,2,0,215296,"[52,464,10,2,2,0,215296]"
61,418,14,7,3,0,174724,"[61,418,14,7,3,0,174724]"
46,185,16,6,4,0,34225,"[46,185,16,6,4,0,34225]"
63,238,10,5,4,1,56644,"[63,238,10,5,4,1,56644]"
37,131,71,1,2,0,17161,"[37,131,71,1,2,0,17161]"
64,365,20,3,3,1,133225,"[64,365,20,3,3,1,133225]"
21,498,17,3,2,1,248004,"[21,498,17,3,2,1,248004]"
18,494,18,4,2,1,244036,"[18,494,18,4,2,1,244036]"
25,510,2,3,3,1,260100,"[25,510,2,3,3,1,260100]"
22,148,33,4,4,0,21904,"[22,148,33,4,4,0,21904]"
5,108,30,1,1,0,11664,"[5,108,30,1,1,0,11664]"
48,350,20,5,4,0,122500,"[48,350,20,5,4,0,122500]"
17,135,63,5,2,1,18225,"[17,135,63,5,2,1,18225]"
2,173,55,2,2,0,29929,"[2,173,55,2,2,0,29929]"
47,123,19,4,4,0,15129,"[47,123,19,4,4,0,15129]"
18,412,2,2,1,0,169744,"[18,412,2,2,1,0,169744]"
7,301,27,5,1,0,90601,"[7,301,27,5,1,0,90601]"
43,118,26,6,2,0,13924,"[43,118,26,6,2,0,13924]"
36,215,2,7,1,1,46225,"[36,215,2,7,1,1,46225]"
41,122,28,4,1,1,14884,"[41,122,28,4,1,1,14884]"
6,208,26,4,2,0,43264,"[6,208,26,4,2,0,43264]"
10,153,34,5,3,0,23409,"[10,153,34,5,3,0,23409]"
43,40,234,1,3,0,1600,"[43,40,234,1,3,0,1600]"
37,209,10,7,4,1,43681,"[37,209,10,7,4,1,43681]"
39,241,39,3,1,0,58081,"[39,241,39,3,1,0,58081]"
40,92,83,2,3,1,8464,"[40,92,83,2,3,1,8464]"
23,153,52,4,3,1,23409,"[23,153,52,4,3,1,23409]"
30,454,4,2,3,0,206116,"[30,454,4,2,3,0,206116]"
15,466,9,2,3,0,217156,"[15,466,9,2,3,0,217156]"
55,357,8,4,3,0,127449,"[55,357,8,4,3,0,127449]"
44,306,2,6,1,0,93636,"[44,306,2,6,1,0,93636]"
44,42,11,3,4,0,1764,"[44,42,11,3,4,0,1764]"
23,346,5,7,2,0,119716,"[23,346,5,7,2,0,119716]"
38,413,3,3,4,1,170569,"[38,413,3,3,4,1,170569]"
12,236,26,7,3,0,55696,"[12,236,26,7,3,0,55696]"
41,334,22,1,1,1,111556,"[41,334,22,1,1,1,111556]"
48,184,18,6,2,0,33856,"[48,184,18,6,2,0,33856]"
2,288,26,2,3,0,82944,"[2,288,26,2,3,0,82944]"
60,183,25,5,4,1,33489,"[60,183,25,5,4,1,33489]"
13,128,26,5,1,0,16384,"[13,128,26,5,1,0,16384]"
13,54,162,2,4,1,2916,"[13,54,162,2,4,1,2916]"
56,205,29,6,1,0,42025,"[56,205,29,6,1,0,42025]"
11,505,16,5,1,1,255025,"[11,505,16,5,1,1,255025]"
33,129,61,1,4,1,16641,"[33,129,61,1,4,1,16641]"
49,51,166,3,2,0,2601,"[49,51,166,3,2,0,2601]"
16,109,3,7,1,0,11881,"[16,109,3,7,1,0,11881]"
64,196,20,6,4,1,38416,"[64,196,20,6,4,1,38416]"
55,318,20,6,2,0,101124,"[55,318,20,6,2,0,101124]"
21,159,41,3,1,1,25281,"[21,159,41,3,1,1,25281]"
19,140,48,6,2,1,19600,"[19,140,48,6,2,1,19600]"
29,394,9,5,4,0,155236,"[29,394,9,5,4,0,155236]"
29,125,25,6,1,1,15625,"[29,125,25,6,1,1,15625]"
15,42,215,4,2,1,1764,"[15,42,215,4,2,1,1764]"
8,144,31,3,1,0,20736,"[8,144,31,3,1,0,20736]"
51,456,9,4,1,1,207936,"[51,456,9,4,1,1,207936]"
64,374,5,3,4,0,139876,"[64,374,5,3,4,0,139876]"
3,306,3,7,3,0,93636,"[3,306,3,7,3,0,93636]"
36,411,11,6,3,0,168921,"[36,411,11,6,3,0,168921]"
33,420,11,7,3,0,176400,"[33,420,11,7,3,0,176400]"
28,358,23,2,1,0,128164,"[28,358,23,2,1,0,128164]"
27,315,20,2,3,1,99225,"[27,315,20,2,3,1,99225]"
34,275,15,2,1,0,75625,"[34,275,15,2,1,0,75625]"
57,217,10,5,2,1,47089,"[57,217,10,5,2,1,47089]"
6,61,79,3,2,1,3721,"[6,61,79,3,2,1,3721]"
33,455,20,3,3,0,207025,"[33,455,20,3,3,0,207025]"
62,366,16,2,3,1,133956,"[62,366,16,2,3,1,133956]"
48,500,16,4,2,1,250000,"[48,500,16,4,2,1,250000]"
31,182,29,1,2,1,33124,"[31,182,29,1,2,1,33124]"
8,72,117,1,1,0,5184,"[8,72,117,1,1,0,5184]"
48,344,21,7,1,1,118336,"[48,344,21,7,1,1,118336]"
14,510,5,1,1,0,260100,"[14,510,5,1,1,0,260100]"
23,63,38,1,2,0,3969,"[23,63,38,1,2,0,3969]"
24,26,327,3,1,0,676,"[24,26,327,3,1,0,676]"
1,478,8,2,4,1,228484,"[1,478,8,2,4,1,228484]"
13,264,32,2,2,1,69696,"[13,264,32,2,2,1,69696]"
42,17,78,1,1,0,289,"[42,17,78,1,1,0,289]"
14,84,75,5,3,0,7056,"[14,84,75,5,3,0,7056]"
45,162,16,3,4,1,26244,"[45,162,16,3,4,1,26244]"
53,128,75,1,4,0,16384,"[53,128,75,1,4,0,16384]"
7,99,18,3,1,1,9801,"[7,99,18,3,1,1,9801]"
23,58,47,5,1,1,3364,"[23,58,47,5,1,1,3364]"
12,86,73,6,2,1,7396,"[12,86,73,6,2,1,7396]"
38,447,19,1,3,1,199809,"[38,447,19,1,3,1,199809]"
17,257,26,1,4,0,66049,"[17,257,26,1,4,0,66049]"
47,431,17,5,4,1,185761,"[47,431,17,5,4,1,185761]"
23,62,27,3,2,0,3844,"[23,62,27,3,2,0,3844]"
61,186,44,1,3,0,34596,"[61,186,44,1,3,0,34596]"
49,261,16,4,1,1,68121,"[49,261,16,4,1,1,68121]"
38,438,14,3,2,1,191844,"[38,438,14,3,2,1,191844]"
54,288,16,5,1,1,82944,"[54,288,16,5,1,1,82944]"
4,358,2,4,4,1,128164,"[4,358,2,4,4,1,128164]"
61,56,49,5,4,1,3136,"[61,56,49,5,4,1,3136]"
57,160,16,1,4,1,25600,"[57,160,16,1,4,1,25600]"
44,153,20,5,2,0,23409,"[44,153,20,5,2,0,23409]"
59,153,30,6,2,1,23409,"[59,153,30,6,2,1,23409]"
45,171,44,7,1,1,29241,"[45,171,44,7,1,1,29241]"
56,473,6,7,3,1,223729,"[56,473,6,7,3,1,223729]"
52,226,14,4,2,1,51076,"[52,226,14,4,2,1,51076]"
7,422,10,6,3,1,178084,"[7,422,10,6,3,1,178084]"
38,46,168,1,3,0,2116,"[38,46,168,1,3,0,2116]"
17,341,16,6,4,0,116281,"[17,341,16,6,4,0,116281]"
64,319,3,2,1,1,101761,"[64,319,3,2,1,1,101761]"
11,135,7,1,1,1,18225,"[11,135,7,1,1,1,18225]"
19,511,3,2,3,1,261121,"[19,511,3,2,3,1,261121]"
60,488,12,1,3,0,238144,"[60,488,12,1,3,0,238144]"
44,357,27,1,4,1,127449,"[44,357,27,1,4,1,127449]"
51,382,6,5,4,1,145924,"[51,382,6,5,4,1,145924]"
55,347,20,7,4,1,120409,"[55,347,20,7,4,1,120409]"
56,70,118,1,1,0,4900,"[56,70,118,1,1,0,4900]"
36,143,34,1,1,0,20449,"[36,143,34,1,1,0,20449]"
62,215,8,4,4,0,46225,"[62,215,8,4,4,0,46225]"
58,136,48,2,4,0,18496,"[58,136,48,2,4,0,18496]"
14,133,74,4,2,1,17689,"[14,133,74,4,2,1,17689]"
29,456,9,6,1,1,207936,"[29,456,9,6,1,1,207936]"
28,370,23,3,2,1,136900,"[28,370,23,3,2,1,136900]"
48,277,22,3,4,0,76729,"[48,277,22,3,4,0,76729]"
26,351,15,3,2,1,123201,"[26,351,15,3,2,1,123201]"
17,50,41,4,1,0,2500,"[17,50,41,4,1,0,2500]"
21,59,69,1,2,0,3481,"[21,59,69,1,2,0,3481]"
43,438,8,6,4,0,191844,"[43,438,8,6,4,0,191844]"
7,401,15,1,4,0,160801,"[7,401,15,1,4,0,160801]"
4,303,5,2,2,1,91809,"[4,303,5,2,2,1,91809]"
64,212,19,6,3,0,44944,"[64,212,19,6,3,0,44944]"
37,259,14,1,2,0,67081,"[37,259,14,1,2,0,67081]"
41,346,12,6,3,0,119716,"[41,346,12,6,3,0,119716]"
30,129,68,1,4,1,16641,"[30,129,68,1,4,1,16641]"
27,275,25,7,3,1,75625,"[27,275,25,7,3,1,75625]"
36,277,30,1,2,1,76729,"[36,277,30,1,2,1,76729]"
18,499,13,6,1,0,249001,"[18,499,13,6,1,0,249001]"
41,399,7,5,4,0,159201,"[41,399,7,5,4,0,159201]"
54,16,534,5,3,0,256,"[54,16,534,5,3,0,256]"
35,498,4,3,3,0,248004,"[35,498,4,3,3,0,248004]"
30,340,12,7,1,0,115600,"[30,340,12,7,1,0,115600]"
14,494,13,3,2,1,244036,"[14,494,13,3,2,1,244036]"
42,306,4,1,1,1,93636,"[42,306,4,1,1,1,93636]"
61,426,18,2,2,0,181476,"[61,426,18,2,2,0,181476]"
25,412,11,7,4,0,169744,"[25,412,11,7,4,0,169744]"
19,446,4,3,3,1,198916,"[19,446,4,3,3,1,198916]"
15,72,70,7,2,1,5184,"[15,72,70,7,2,1,5184]"
46,424,3,6,2,1,179776,"[46,424,3,6,2,1,179776]"
63,505,9,1,2,1,255025,"[63,505,9,1,2,1,255025]"
56,246,4,3,3,0,60516,"[56,246,4,3,3,0,60516]"
57,500,17,5,4,0,250000,"[57,500,17,5,4,0,250000]"
21,374,17,6,3,0,139876,"[21,374,17,6,3,0,139876]"
12,432,17,3,3,0,186624,"[12,432,17,3,3,0,186624]"
58,87,53,1,1,1,7569,"[58,87,53,1,1,1,7569]"
34,508,16,1,2,1,258064,"[34,508,16,1,2,1,258064]"
1,484,4,6,1,1,234256,"[1,484,4,6,1,1,234256]"
57,35,176,1,2,0,1225,"[57,35,176,1,2,0,1225]"
24,204,25,5,3,0,41616,"[24,204,25,5,3,0,41616]"
23,116,74,1,4,1,13456,"[23,116,74,1,4,1,13456]"
25,339,23,2,3,1,114921,"[25,339,23,2,3,1,114921]"
13,209,23,2,4,0,43681,"[13,209,23,2,4,0,43681]"
7,134,4,1,3,1,17956,"[7,134,4,1,3,1,17956]"
42,498,14,5,1,1,248004,"[42,498,14,5,1,1,248004]"
15,69,74,4,1,0,4761,"[15,69,74,4,1,0,4761]"
24,61,124,7,4,1,3721,"[24,61,124,7,4,1,3721]"
25,172,7,7,3,1,29584,"[25,172,7,7,3,1,29584]"
7,235,34,2,1,1,55225,"[7,235,34,2,1,1,55225]"
51,470,6,2,3,1,220900,"[51,470,6,2,3,1,220900]"
44,322,30,6,3,0,103684,"[44,322,30,6,3,0,103684]"
40,13,486,4,2,0,169,"[40,13,486,4,2,0,169]"
21,485,4,5,1,1,235225,"[21,485,4,5,1,1,235225]"
14,235,37,2,2,1,55225,"[14,235,37,2,2,1,55225]"
55,185,39,5,4,1,34225,"[55,185,39,5,4,1,34225]"
59,153,28,6,2,0,23409,"[59,153,28,6,2,0,23409]"
37,126,59,1,1,0,15876,"[37,126,59,1,1,0,15876]"
34,267,10,3,2,0,71289,"[34,267,10,3,2,0,71289]"
43,77,54,1,1,0,5929,"[43,77,54,1,1,0,5929]"
40,21,189,6,1,0,441,"[40,21,189,6,1,0,441]"
27,55,4,4,2,1,3025,"[27,55,4,4,2,1,3025]"
17,175,43,3,3,1,30625,"[17,175,43,3,3,1,30625]"
25,299,20,1,3,1,89401,"[25,299,20,1,3,1,89401]"
14,331,26,6,4,1,109561,"[14,331,26,6,4,1,109561]"
63,297,2,1,3,0,88209,"[63,297,2,1,3,0,88209]"
43,412,16,7,3,0,169744,"[43,412,16,7,3,0,169744]"
27,256,11,4,2,0,65536,"[27,256,11,4,2,0,65536]"
9,346,7,2,2,0,119716,"[9,346,7,2,2,0,119716]"
32,242,16,5,2,0,58564,"[32,242,16,5,2,0,58564]"
43,69,92,3,3,0,4761,"[43,69,92,3,3,0,4761]"
46,202,9,5,3,1,40804,"[46,202,9,5,3,1,40804]"
24,356,21,2,1,1,126736,"[24,356,21,2,1,1,126736]"
58,172,12,5,1,0,29584,"[58,172,12,5,1,0,29584]"
57,449,6,4,4,1,201601,"[57,449,6,4,4,1,201601]"
25,397,22,5,2,0,157609,"[25,397,22,5,2,0,157609]"
28,204,32,5,3,0,41616,"[28,204,32,5,3,0,41616]"
53,409,7,4,2,0,167281,"[53,409,7,4,2,0,167281]"
42,178,19,6,2,0,31684,"[42,178,19,6,2,0,31684]"
8,56,154,7,1,0,3136,"[8,56,154,7,1,0,3136]"
11,319,17,4,4,0,101761,"[11,319,17,4,4,0,101761]"
43,373,6,2,3,1,139129,"[43,373,6,2,3,1,139129]"
57,131,51,2,2,1,17161,"[57,131,51,2,2,1,17161]"
3,458,19,6,1,1,209764,"[3,458,19,6,1,1,209764]"
6,443,19,5,2,0,196249,"[6,443,19,5,2,0,196249]"
19,468,8,1,1,1,219024,"[19,468,8,1,1,1,219024]"
49,199,18,1,4,0,39601,"[49,199,18,1,4,0,39601]"
6,454,19,5,1,1,206116,"[6,454,19,5,1,1,206116]"
45,450,14,1,3,1,202500,"[45,450,14,1,3,1,202500]"
63,185,40,5,2,0,34225,"[63,185,40,5,2,0,34225]"
5,386,4,2,1,1,148996,"[5,386,4,2,1,1,148996]"
59,109,64,3,2,0,11881,"[59,109,64,3,2,0,11881]"
36,376,20,6,1,0,141376,"[36,376,20,6,1,0,141376]"
37,505,8,2,4,0,255025,"[37,505,8,2,4,0,255025]"
18,15,254,1,3,1,225,"[18,15,254,1,3,1,225]"
11,467,19,2,3,0,218089,"[11,467,19,2,3,0,218089]"
5,96,59,6,2,0,9216,"[5,96,59,6,2,0,9216]"
53,217,9,5,2,0,47089,"[53,217,9,5,2,0,47089]"
22,493,13,4,2,0,243049,"[22,493,13,4,2,0,243049]"
17,490,7,3,2,0,240100,"[17,490,7,3,2,0,240100]"
33,255,20,6,3,1,65025,"[33,255,20,6,3,1,65025]"
50,250,25,1,1,0,62500,"[50,250,25,1,1,0,62500]"
27,250,29,6,1,1,62500,"[27,250,29,6,1,1,62500]"
62,199,37,1,4,1,39601,"[62,199,37,1,4,1,39601]"
61,448,15,1,3,0,200704,"[61,448,15,1,3,0,200704]"
2,81,46,7,1,0,6561,"[2,81,46,7,1,0,6561]"
58,304,30,1,2,0,92416,"[58,304,30,1,2,0,92416]"
16,129,32,7,4,0,16641,"[16,129,32,7,4,0,16641]"
31,126,31,2,1,0,15876,"[31,126,31,2,1,0,15876]"
1,133,8,3,2,0,17689,"[1,133,8,3,2,0,17689]"
6,270,28,7,1,0,72900,"[6,270,28,7,1,0,72900]"
24,49,67,2,3,1,2401,"[24,49,67,2,3,1,2401]"
24,459,2,4,1,0,210681,"[24,459,2,4,1,0,210681]"
46,242,31,6,1,1,58564,"[46,242,31,6,1,1,58564]"
63,172,29,4,1,1,29584,"[63,172,29,4,1,1,29584]"
13,201,26,7,1,1,40401,"[13,201,26,7,1,1,40401]"
4,496,11,6,4,1,246016,"[4,496,11,6,4,1,246016]"
32,36,182,1,1,1,1296,"[32,36,182,1,1,1,1296]"
57,148,41,4,4,1,21904,"[57,148,41,4,4,1,21904]"
29,23,195,4,1,1,529,"[29,23,195,4,1,1,529]"
51,199,17,1,1,0,39601,"[51,199,17,1,1,0,39601]"
58,132,50,3,1,0,17424,"[58,132,50,3,1,0,17424]"
23,321,17,7,2,1,103041,"[23,321,17,7,2,1,103041]"
30,115,39,7,1,1,13225,"[30,115,39,7,1,1,13225]"
40,162,12,2,1,1,26244,"[40,162,12,2,1,1,26244]"
27,476,11,5,3,0,226576,"[27,476,11,5,3,0,226576]"
8,131,11,4,2,1,17161,"[8,131,11,4,2,1,17161]"
60,261,18,3,2,0,68121,"[60,261,18,3,2,0,68121]"
52,145,28,6,1,0,21025,"[52,145,28,6,1,0,21025]"
8,267,6,3,2,0,71289,"[8,267,6,3,2,0,71289]"
28,198,48,6,1,1,39204,"[28,198,48,6,1,1,39204]"
43,411,9,4,1,0,168921,"[43,411,9,4,1,0,168921]"
14,264,7,2,2,0,69696,"[14,264,7,2,2,0,69696]"
38,199,11,3,2,1,39601,"[38,199,11,3,2,1,39601]"
16,139,23,1,1,1,19321,"[16,139,23,1,1,1,19321]"
33,468,17,7,2,1,219024,"[33,468,17,7,2,1,219024]"
42,457,3,2,3,0,208849,"[42,457,3,2,3,0,208849]"
11,48,164,3,1,0,2304,"[11,48,164,3,1,0,2304]"
62,406,7,2,4,0,164836,"[62,406,7,2,4,0,164836]"
63,374,24,1,4,1,139876,"[63,374,24,1,4,1,139876]"
59,328,6,2,4,0,107584,"[59,328,6,2,4,0,107584]"
8,185,32,6,2,0,34225,"[8,185,32,6,2,0,34225]"
29,223,12,1,1,0,49729,"[29,223,12,1,1,0,49729]"
38,292,8,3,2,0,85264,"[38,292,8,3,2,0,85264]"
56,117,12,5,4,1,13689,"[56,117,12,5,4,1,13689]"
5,461,17,3,3,1,212521,"[5,461,17,3,3,1,212521]"
64,453,16,7,2,0,205209,"[64,453,16,7,2,0,205209]"
33,267,27,6,3,1,71289,"[33,267,27,6,3,1,71289]"
51,446,2,3,2,0,198916,"[51,446,2,3,2,0,198916]"
33,226,42,1,1,1,51076,"[33,226,42,1,1,1,51076]"
5,328,25,6,3,1,107584,"[5,328,25,6,3,1,107584]"
7,424,16,6,3,1,179776,"[7,424,16,6,3,1,179776]"
36,271,17,1,4,0,73441,"[36,271,17,1,4,0,73441]"
39,31,240,6,1,0,961,"[39,31,240,6,1,0,961]"
44,319,28,6,4,0,101761,"[44,319,28,6,4,0,101761]"
9,391,14,5,4,0,152881,"[9,391,14,5,4,0,152881]"
37,364,11,2,2,1,132496,"[37,364,11,2,2,1,132496]"
51,373,12,2,3,1,139129,"[51,373,12,2,3,1,139129]"
55,274,16,4,1,1,75076,"[55,274,16,4,1,1,75076]"
52,499,2,1,4,1,249001,"[52,499,2,1,4,1,249001]"
44,132,26,5,1,1,17424,"[44,132,26,5,1,1,17424]"
20,298,4,6,2,1,88804,"[20,298,4,6,2,1,88804]"
20,151,44,2,3,1,22801,"[20,151,44,2,3,1,22801]"
51,415,6,5,1,0,172225,"[51,415,6,5,1,0,172225]"
38,308,20,4,3,1,94864,"[38,308,20,4,3,1,94864]"
63,44,127,4,2,0,1936,"[63,44,127,4,2,0,1936]"
53,255,37,2,4,0,65025,"[53,255,37,2,4,0,65025]"
59,210,34,4,1,0,44100,"[59,210,34,4,1,0,44100]"
2,113,11,4,1,1,12769,"[2,113,11,4,1,1,12769]"
47,408,6,5,2,0,166464,"[47,408,6,5,2,0,166464]"
2,320,1,5,3,1,102400,"[2,320,1,5,3,1,102400]"
37,8,454,1,4,1,64,"[37,8,454,1,4,1,64]"
49,244,2,2,1,0,59536,"[49,244,2,2,1,0,59536]"
59,404,3,5,1,1,163216,"[59,404,3,5,1,1,163216]"
35,193,16,6,1,1,37249,"[35,193,16,6,1,1,37249]"
50,216,16,7,2,1,46656,"[50,216,16,7,2,1,46656]"
30,224,30,6,4,1,50176,"[30,224,30,6,4,1,50176]"
36,335,18,4,2,1,112225,"[36,335,18,4,2,1,112225]"
28,287,7,6,3,0,82369,"[28,287,7,6,3,0,82369]"
25,235,4,5,3,1,55225,"[25,235,4,5,3,1,55225]"
13,261,7,7,2,1,68121,"[13,261,7,7,2,1,68121]"
63,24,223,3,1,1,576,"[63,24,223,3,1,1,576]"
29,294,28,6,1,1,86436,"[29,294,28,6,1,1,86436]"
38,202,11,5,1,0,40804,"[38,202,11,5,1,0,40804]"
45,431,8,6,3,1,185761,"[45,431,8,6,3,1,185761]"
32,441,19,4,1,1,194481,"[32,441,19,4,1,1,194481]"
42,28,300,6,1,0,784,"[42,28,300,6,1,0,784]"
17,443,9,6,2,0,196249,"[17,443,9,6,2,0,196249]"
30,390,18,1,4,1,152100,"[30,390,18,1,4,1,152100]"
47,235,39,1,1,0,55225,"[47,235,39,1,1,0,55225]"
50,453,10,5,4,0,205209,"[50,453,10,5,4,0,205209]"
24,61,8,2,1,1,3721,"[24,61,8,2,1,1,3721]"
40,231,36,5,3,1,53361,"[40,231,36,5,3,1,53361]"
59,218,24,5,3,1,47524,"[59,218,24,5,3,1,47524]"
42,431,14,2,1,1,185761,"[42,431,14,2,1,1,185761]"
33,125,67,7,2,0,15625,"[33,125,67,7,2,0,15625]"
39,386,11,1,4,1,148996,"[39,386,11,1,4,1,148996]"
20,467,11,3,2,1,218089,"[20,467,11,3,2,1,218089]"
51,440,17,4,4,0,193600,"[51,440,17,4,4,0,193600]"
10,259,14,4,1,0,67081,"[10,259,14,4,1,0,67081]"
48,52,54,2,1,1,2704,"[48,52,54,2,1,1,2704]"
44,241,35,1,3,1,58081,"[44,241,35,1,3,1,58081]"
51,82,95,2,1,0,6724,"[51,82,95,2,1,0,6724]"
39,281,14,1,4,1,78961,"[39,281,14,1,4,1,78961]"
61,104,64,7,1,1,10816,"[61,104,64,7,1,1,10816]"
46,267,27,2,1,1,71289,"[46,267,27,2,1,1,71289]"
34,123,45,7,4,1,15129,"[34,123,45,7,4,1,15129]"
36,43,45,3,3,0,1849,"[36,43,45,3,3,0,1849]"
7,24,64,5,4,1,576,"[7,24,64,5,4,1,576]"
56,422,8,7,3,0,178084,"[56,422,8,7,3,0,178084]"
35,83,67,7,2,0,6889,"[35,83,67,7,2,0,6889]"
52,248,13,3,4,1,61504,"[52,248,13,3,4,1,61504]"
49,75,96,6,4,0,5625,"[49,75,96,6,4,0,5625]"
60,439,17,1,4,0,192721,"[60,439,17,1,4,0,192721]"
51,301,31,3,2,1,90601,"[51,301,31,3,2,1,90601]"
20,68,83,2,2,1,4624,"[20,68,83,2,2,1,4624]"
27,422,9,1,3,0,178084,"[27,422,9,1,3,0,178084]"
2,35,137,4,4,1,1225,"[2,35,137,4,4,1,1225]"
62,477,3,6,2,1,227529,"[62,477,3,6,2,1,227529]"
3,445,12,2,3,1,198025,"[3,445,12,2,3,1,198025]"
20,142,12,4,3,1,20164,"[20,142,12,4,3,1,20164]"
48,305,6,2,2,1,93025,"[48,305,6,2,2,1,93025]"
35,384,1,6,4,1,147456,"[35,384,1,6,4,1,147456]"
15,286,19,1,4,1,81796,"[15,286,19,1,4,1,81796]"
2,72,15,2,3,0,5184,"[2,72,15,2,3,0,5184]"
44,345,2,5,3,1,119025,"[44,345,2,5,3,1,119025]"
2,492,4,3,3,0,242064,"[2,492,4,3,3,0,242064]"
42,321,2,1,4,1,103041,"[42,321,2,1,4,1,103041]"
