batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
64,8970,2316,0,1,"[64,8970,2316,0,1]"
15,22867,3570,1,0,"[15,22867,3570,1,0]"
48,16902,2248,0,0,"[48,16902,2248,0,0]"
52,12825,3127,0,0,"[52,12825,3127,0,0]"
13,22133,3343,0,1,"[13,22133,3343,0,1]"
45,27319,543,0,1,"[45,27319,543,0,1]"
12,26785,2413,0,0,"[12,26785,2413,0,0]"
23,1,1513,0,0,"[23,1,1513,0,0]"
5,21846,1251,1,0,"[5,21846,1251,1,0]"
53,5992,3428,0,1,"[53,5992,3428,0,1]"
4,5371,3485,1,0,"[4,5371,3485,1,0]"
52,3269,2743,0,0,"[52,3269,2743,0,0]"
50,3584,3465,1,0,"[50,3584,3465,1,0]"
62,11183,2914,1,1,"[62,11183,2914,1,1]"
31,16089,1092,1,1,"[31,16089,1092,1,1]"
44,2381,582,0,0,"[44,2381,582,0,0]"
42,17650,775,1,1,"[42,17650,775,1,1]"
34,9391,1074,0,0,"[34,9391,1074,0,0]"
10,24475,2342,1,1,"[10,24475,2342,1,1]"
30,5508,1860,0,0,"[30,5508,1860,0,0]"
60,20350,1763,0,0,"[60,20350,1763,0,0]"
57,22077,2474,1,1,"[57,22077,2474,1,1]"
47,19277,680,0,0,"[47,19277,680,0,0]"
50,23350,1356,1,0,"[50,23350,1356,1,0]"
19,26876,1683,0,1,"[19,26876,1683,0,1]"
28,12106,2798,1,1,"[28,12106,2798,1,1]"
5,26990,3237,0,1,"[5,26990,3237,0,1]"
12,15596,1551,1,1,"[12,15596,1551,1,1]"
56,24864,2721,1,1,"[56,24864,2721,1,1]"
13,6076,2001,1,1,"[13,6076,2001,1,1]"
9,5873,237,1,1,"[9,5873,237,1,1]"
45,4262,700,1,0,"[45,4262,700,1,0]"
17,21509,2798,0,1,"[17,21509,2798,0,1]"
57,3408,1694,0,1,"[57,3408,1694,0,1]"
6,23146,647,0,1,"[6,23146,647,0,1]"
23,15917,482,0,0,"[23,15917,482,0,0]"
14,31331,1850,1,1,"[14,31331,1850,1,1]"
51,28030,3212,1,1,"[51,28030,3212,1,1]"
30,29696,1381,0,1,"[30,29696,1381,0,1]"
57,24199,768,0,0,"[57,24199,768,0,0]"
2,9254,4043,1,1,"[2,9254,4043,1,1]"
39,26882,3201,0,0,"[39,26882,3201,0,0]"
59,20313,1077,1,0,"[59,20313,1077,1,0]"
35,25117,2911,1,0,"[35,25117,2911,1,0]"
18,14823,3126,1,0,"[18,14823,3126,1,0]"
54,15929,1567,0,1,"[54,15929,1567,0,1]"
42,20862,3101,0,1,"[42,20862,3101,0,1]"
2,27041,3367,0,1,"[2,27041,3367,0,1]"
2,25825,1648,1,1,"[2,25825,1648,1,1]"
28,32527,2501,1,0,"[28,32527,2501,1,0]"
58,32735,2466,0,0,"[58,32735,2466,0,0]"
46,16955,1603,0,1,"[46,16955,1603,0,1]"
4,24985,208,0,0,"[4,24985,208,0,0]"
25,9668,492,0,0,"[25,9668,492,0,0]"
64,32039,2269,1,1,"[64,32039,2269,1,1]"
17,30024,4000,1,1,"[17,30024,4000,1,1]"
39,25157,2482,1,0,"[39,25157,2482,1,0]"
16,1064,2910,0,0,"[16,1064,2910,0,0]"
35,12022,3248,1,1,"[35,12022,3248,1,1]"
63,5437,308,0,1,"[63,5437,308,0,1]"
42,2559,1849,0,1,"[42,2559,1849,0,1]"
15,13518,3564,1,0,"[15,13518,3564,1,0]"
42,575,321,0,1,"[42,575,321,0,1]"
37,8055,1985,1,0,"[37,8055,1985,1,0]"
12,21224,2983,0,0,"[12,21224,2983,0,0]"
52,20934,1260,0,0,"[52,20934,1260,0,0]"
43,31451,3236,1,0,"[43,31451,3236,1,0]"
48,19334,171,1,0,"[48,19334,171,1,0]"
60,17071,97,1,1,"[60,17071,97,1,1]"
16,23370,1537,1,0,"[16,23370,1537,1,0]"
7,10090,1247,0,1,"[7,10090,1247,0,1]"
60,22849,1618,0,1,"[60,22849,1618,0,1]"
44,1416,551,1,0,"[44,1416,551,1,0]"
47,11718,2386,0,1,"[47,11718,2386,0,1]"
34,9130,1012,0,1,"[34,9130,1012,0,1]"
16,8368,140,1,1,"[16,8368,140,1,1]"
22,18535,2942,1,0,"[22,18535,2942,1,0]"
13,8246,3933,0,1,"[13,8246,3933,0,1]"
64,16187,1236,1,1,"[64,16187,1236,1,1]"
43,12087,2454,1,1,"[43,12087,2454,1,1]"
32,21643,2683,1,0,"[32,21643,2683,1,0]"
16,19155,2476,1,0,"[16,19155,2476,1,0]"
46,18333,3198,0,1,"[46,18333,3198,0,1]"
40,3533,3502,0,0,"[40,3533,3502,0,0]"
63,25218,2449,1,0,"[63,25218,2449,1,0]"
3,16635,2417,0,0,"[3,16635,2417,0,0]"
53,10301,1383,1,1,"[53,10301,1383,1,1]"
55,15113,753,1,1,"[55,15113,753,1,1]"
36,22943,2496,1,0,"[36,22943,2496,1,0]"
7,19386,1637,1,0,"[7,19386,1637,1,0]"
58,3807,31,1,0,"[58,3807,31,1,0]"
11,26065,3737,1,0,"[11,26065,3737,1,0]"
27,26197,4026,0,1,"[27,26197,4026,0,1]"
41,23898,1468,0,1,"[41,23898,1468,0,1]"
29,27415,1020,0,0,"[29,27415,1020,0,0]"
25,26216,1904,0,0,"[25,26216,1904,0,0]"
47,11770,3134,1,1,"[47,11770,3134,1,1]"
1,20958,2735,0,1,"[1,20958,2735,0,1]"
63,4348,371,0,0,"[63,4348,371,0,0]"
48,1268,3081,0,0,"[48,1268,3081,0,0]"
20,7561,3629,1,1,"[20,7561,3629,1,1]"
39,16567,2107,0,0,"[39,16567,2107,0,0]"
49,1471,3947,0,0,"[49,1471,3947,0,0]"
57,26771,878,0,1,"[57,26771,878,0,1]"
25,6317,3390,0,1,"[25,6317,3390,0,1]"
6,10631,3818,1,1,"[6,10631,3818,1,1]"
51,14513,1324,1,1,"[51,14513,1324,1,1]"
8,25670,1621,1,1,"[8,25670,1621,1,1]"
60,26599,345,0,0,"[60,26599,345,0,0]"
61,10897,764,1,0,"[61,10897,764,1,0]"
10,2872,430,1,1,"[10,2872,430,1,1]"
54,24190,2536,1,1,"[54,24190,2536,1,1]"
41,25398,3554,1,1,"[41,25398,3554,1,1]"
3,19727,4078,0,0,"[3,19727,4078,0,0]"
12,7387,2857,1,0,"[12,7387,2857,1,0]"
41,3702,3678,0,0,"[41,3702,3678,0,0]"
10,16116,2364,0,1,"[10,16116,2364,0,1]"
52,15049,325,0,0,"[52,15049,325,0,0]"
9,9996,701,0,1,"[9,9996,701,0,1]"
22,11643,3939,1,0,"[22,11643,3939,1,0]"
48,23454,138,0,0,"[48,23454,138,0,0]"
19,23242,1845,0,1,"[19,23242,1845,0,1]"
11,28087,1551,0,1,"[11,28087,1551,0,1]"
57,10565,3421,1,0,"[57,10565,3421,1,0]"
61,22500,1146,0,0,"[61,22500,1146,0,0]"
39,12023,3379,1,0,"[39,12023,3379,1,0]"
45,7474,1149,0,1,"[45,7474,1149,0,1]"
12,28268,1247,0,0,"[12,28268,1247,0,0]"
44,7697,1557,1,1,"[44,7697,1557,1,1]"
63,11790,3108,1,0,"[63,11790,3108,1,0]"
43,31426,29,1,1,"[43,31426,29,1,1]"
47,25264,1140,0,1,"[47,25264,1140,0,1]"
43,21792,858,1,0,"[43,21792,858,1,0]"
22,3741,1205,0,0,"[22,3741,1205,0,0]"
50,27658,56,0,0,"[50,27658,56,0,0]"
21,2596,2754,1,1,"[21,2596,2754,1,1]"
24,29051,1642,1,0,"[24,29051,1642,1,0]"
16,22351,2799,1,0,"[16,22351,2799,1,0]"
38,7427,2270,1,0,"[38,7427,2270,1,0]"
11,12937,1310,0,1,"[11,12937,1310,0,1]"
38,25305,473,1,0,"[38,25305,473,1,0]"
23,30058,2530,0,1,"[23,30058,2530,0,1]"
52,16949,148,0,0,"[52,16949,148,0,0]"
64,11480,3881,1,0,"[64,11480,3881,1,0]"
14,29460,1357,1,1,"[14,29460,1357,1,1]"
6,21436,4015,1,0,"[6,21436,4015,1,0]"
34,23712,2499,1,1,"[34,23712,2499,1,1]"
23,29865,3084,0,1,"[23,29865,3084,0,1]"
63,10087,949,1,0,"[63,10087,949,1,0]"
25,29661,982,1,0,"[25,29661,982,1,0]"
46,10817,2215,1,0,"[46,10817,2215,1,0]"
6,7566,1448,0,1,"[6,7566,1448,0,1]"
44,24795,1560,0,1,"[44,24795,1560,0,1]"
18,30862,3910,1,1,"[18,30862,3910,1,1]"
14,11667,2003,0,0,"[14,11667,2003,0,0]"
5,23943,1480,0,0,"[5,23943,1480,0,0]"
23,10132,2967,1,1,"[23,10132,2967,1,1]"
23,29064,417,1,0,"[23,29064,417,1,0]"
52,7670,3506,0,0,"[52,7670,3506,0,0]"
15,32055,198,1,1,"[15,32055,198,1,1]"
59,2772,3512,0,1,"[59,2772,3512,0,1]"
57,7057,2249,0,1,"[57,7057,2249,0,1]"
59,19032,3903,1,0,"[59,19032,3903,1,0]"
64,13289,993,1,0,"[64,13289,993,1,0]"
56,16214,876,1,0,"[56,16214,876,1,0]"
55,19010,3225,1,1,"[55,19010,3225,1,1]"
31,6714,113,1,0,"[31,6714,113,1,0]"
50,22913,312,0,0,"[50,22913,312,0,0]"
12,10287,2517,0,0,"[12,10287,2517,0,0]"
53,1609,1671,0,1,"[53,1609,1671,0,1]"
45,16168,2296,0,0,"[45,16168,2296,0,0]"
14,8426,3246,1,1,"[14,8426,3246,1,1]"
4,30608,2608,0,0,"[4,30608,2608,0,0]"
44,29446,1732,0,1,"[44,29446,1732,0,1]"
23,2324,873,1,1,"[23,2324,873,1,1]"
46,13542,724,1,0,"[46,13542,724,1,0]"
3,6722,3661,1,0,"[3,6722,3661,1,0]"
1,11330,2163,0,0,"[1,11330,2163,0,0]"
56,19514,1935,1,0,"[56,19514,1935,1,0]"
13,3866,2186,1,0,"[13,3866,2186,1,0]"
24,11260,1830,1,0,"[24,11260,1830,1,0]"
35,2843,1474,0,0,"[35,2843,1474,0,0]"
34,16792,405,0,1,"[34,16792,405,0,1]"
59,32707,3568,1,1,"[59,32707,3568,1,1]"
63,737,2660,1,1,"[63,737,2660,1,1]"
56,11232,2509,1,1,"[56,11232,2509,1,1]"
8,2082,3887,0,1,"[8,2082,3887,0,1]"
49,8849,1770,0,0,"[49,8849,1770,0,0]"
19,29454,3401,0,0,"[19,29454,3401,0,0]"
22,22020,2204,0,0,"[22,22020,2204,0,0]"
18,23797,2689,0,1,"[18,23797,2689,0,1]"
28,11329,2530,1,1,"[28,11329,2530,1,1]"
12,26359,653,1,0,"[12,26359,653,1,0]"
17,25413,3430,1,0,"[17,25413,3430,1,0]"
49,29627,3372,1,1,"[49,29627,3372,1,1]"
5,24769,1720,0,1,"[5,24769,1720,0,1]"
59,10318,519,0,0,"[59,10318,519,0,0]"
39,20757,623,0,0,"[39,20757,623,0,0]"
39,30648,1294,0,1,"[39,30648,1294,0,1]"
6,20832,139,1,1,"[6,20832,139,1,1]"
41,1488,2676,1,1,"[41,1488,2676,1,1]"
1,12113,2680,0,0,"[1,12113,2680,0,0]"
63,3665,3317,1,0,"[63,3665,3317,1,0]"
59,28684,3886,1,1,"[59,28684,3886,1,1]"
3,978,138,1,0,"[3,978,138,1,0]"
30,24953,2609,0,0,"[30,24953,2609,0,0]"
41,9116,212,0,0,"[41,9116,212,0,0]"
47,19026,1099,1,0,"[47,19026,1099,1,0]"
35,1744,2890,1,1,"[35,1744,2890,1,1]"
63,30766,2941,1,1,"[63,30766,2941,1,1]"
49,1775,168,0,0,"[49,1775,168,0,0]"
16,16802,2154,0,0,"[16,16802,2154,0,0]"
27,8365,905,1,1,"[27,8365,905,1,1]"
11,10524,3991,1,0,"[11,10524,3991,1,0]"
1,18705,3133,1,1,"[1,18705,3133,1,1]"
9,13073,813,0,0,"[9,13073,813,0,0]"
21,13013,2168,0,1,"[21,13013,2168,0,1]"
60,20259,3072,0,0,"[60,20259,3072,0,0]"
11,25814,2778,1,1,"[11,25814,2778,1,1]"
5,11723,1810,1,0,"[5,11723,1810,1,0]"
30,27947,1563,1,0,"[30,27947,1563,1,0]"
18,24736,3839,1,1,"[18,24736,3839,1,1]"
19,2019,1340,1,0,"[19,2019,1340,1,0]"
7,5201,1211,1,0,"[7,5201,1211,1,0]"
3,7513,1393,1,0,"[3,7513,1393,1,0]"
7,17236,2097,0,0,"[7,17236,2097,0,0]"
9,32005,3861,1,0,"[9,32005,3861,1,0]"
53,17362,1622,1,1,"[53,17362,1622,1,1]"
41,9792,958,0,0,"[41,9792,958,0,0]"
30,13274,3023,1,0,"[30,13274,3023,1,0]"
62,21589,3507,0,0,"[62,21589,3507,0,0]"
20,4845,1911,0,0,"[20,4845,1911,0,0]"
43,13815,1345,0,1,"[43,13815,1345,0,1]"
22,7356,352,0,0,"[22,7356,352,0,0]"
63,15555,2840,1,1,"[63,15555,2840,1,1]"
18,4665,4072,1,1,"[18,4665,4072,1,1]"
42,6041,1975,0,1,"[42,6041,1975,0,1]"
45,20060,3777,0,0,"[45,20060,3777,0,0]"
63,28360,2006,1,1,"[63,28360,2006,1,1]"
53,11231,2474,1,0,"[53,11231,2474,1,0]"
16,16569,2455,1,0,"[16,16569,2455,1,0]"
60,24297,1163,1,0,"[60,24297,1163,1,0]"
22,1680,422,0,1,"[22,1680,422,0,1]"
1,15611,2992,1,0,"[1,15611,2992,1,0]"
49,19377,926,1,1,"[49,19377,926,1,1]"
28,8008,1375,0,1,"[28,8008,1375,0,1]"
25,19755,3421,0,0,"[25,19755,3421,0,0]"
12,23044,2394,1,0,"[12,23044,2394,1,0]"
57,32168,3642,1,1,"[57,32168,3642,1,1]"
55,23418,1881,0,0,"[55,23418,1881,0,0]"
26,28116,3882,0,0,"[26,28116,3882,0,0]"
62,28860,520,0,0,"[62,28860,520,0,0]"
20,20882,3896,0,1,"[20,20882,3896,0,1]"
55,31855,695,0,1,"[55,31855,695,0,1]"
42,18249,1001,1,1,"[42,18249,1001,1,1]"
15,21808,1805,0,0,"[15,21808,1805,0,0]"
45,3667,601,1,0,"[45,3667,601,1,0]"
21,5423,4033,0,1,"[21,5423,4033,0,1]"
32,20084,153,0,0,"[32,20084,153,0,0]"
1,25061,1554,0,1,"[1,25061,1554,0,1]"
3,16608,2346,1,0,"[3,16608,2346,1,0]"
46,28814,681,1,1,"[46,28814,681,1,1]"
26,21381,599,1,0,"[26,21381,599,1,0]"
32,13343,3672,0,0,"[32,13343,3672,0,0]"
53,25947,2003,1,1,"[53,25947,2003,1,1]"
17,8010,2585,1,1,"[17,8010,2585,1,1]"
40,16331,2131,0,0,"[40,16331,2131,0,0]"
42,8721,1393,1,1,"[42,8721,1393,1,1]"
12,15435,2646,0,1,"[12,15435,2646,0,1]"
35,1839,3844,0,0,"[35,1839,3844,0,0]"
11,740,2891,0,1,"[11,740,2891,0,1]"
19,8194,1062,0,1,"[19,8194,1062,0,1]"
11,13517,1575,0,1,"[11,13517,1575,0,1]"
46,16667,568,1,0,"[46,16667,568,1,0]"
48,9386,4008,1,1,"[48,9386,4008,1,1]"
53,22088,2704,1,0,"[53,22088,2704,1,0]"
41,21490,3055,0,0,"[41,21490,3055,0,0]"
53,7556,1990,1,0,"[53,7556,1990,1,0]"
14,905,1271,1,1,"[14,905,1271,1,1]"
64,16307,2149,0,1,"[64,16307,2149,0,1]"
48,6874,3544,1,0,"[48,6874,3544,1,0]"
16,18087,3973,0,1,"[16,18087,3973,0,1]"
10,17659,2719,0,1,"[10,17659,2719,0,1]"
59,4640,2657,1,0,"[59,4640,2657,1,0]"
60,29526,982,1,1,"[60,29526,982,1,1]"
25,22906,930,1,0,"[25,22906,930,1,0]"
19,24550,1313,1,1,"[19,24550,1313,1,1]"
9,25175,3707,1,1,"[9,25175,3707,1,1]"
21,16730,2420,0,0,"[21,16730,2420,0,0]"
39,30595,4067,0,0,"[39,30595,4067,0,0]"
37,30715,266,1,1,"[37,30715,266,1,1]"
4,8982,1180,1,0,"[4,8982,1180,1,0]"
52,25442,1429,1,1,"[52,25442,1429,1,1]"
22,2103,1297,1,0,"[22,2103,1297,1,0]"
5,17902,3174,0,0,"[5,17902,3174,0,0]"
37,9744,1991,1,0,"[37,9744,1991,1,0]"
21,13287,3525,0,1,"[21,13287,3525,0,1]"
27,1056,2104,1,1,"[27,1056,2104,1,1]"
30,7956,2623,1,0,"[30,7956,2623,1,0]"
18,10814,2123,0,1,"[18,10814,2123,0,1]"
20,15715,3426,1,0,"[20,15715,3426,1,0]"
2,17567,2158,0,1,"[2,17567,2158,0,1]"
8,23972,173,0,0,"[8,23972,173,0,0]"
64,7371,2345,1,0,"[64,7371,2345,1,0]"
47,3046,3690,1,1,"[47,3046,3690,1,1]"
5,10615,1714,0,1,"[5,10615,1714,0,1]"
50,25574,1303,0,0,"[50,25574,1303,0,0]"
60,15128,869,1,1,"[60,15128,869,1,1]"
8,589,2025,1,1,"[8,589,2025,1,1]"
18,12166,31,1,0,"[18,12166,31,1,0]"
29,28134,3222,1,1,"[29,28134,3222,1,1]"
55,5383,3529,0,1,"[55,5383,3529,0,1]"
2,19961,4025,1,0,"[2,19961,4025,1,0]"
57,25899,1398,1,1,"[57,25899,1398,1,1]"
38,1645,88,1,1,"[38,1645,88,1,1]"
13,25500,1826,0,0,"[13,25500,1826,0,0]"
14,19150,88,1,1,"[14,19150,88,1,1]"
59,20159,1647,0,0,"[59,20159,1647,0,0]"
38,14941,2161,0,1,"[38,14941,2161,0,1]"
2,11916,1786,1,1,"[2,11916,1786,1,1]"
59,9224,3495,1,0,"[59,9224,3495,1,0]"
47,7249,2567,1,0,"[47,7249,2567,1,0]"
4,13854,2531,0,1,"[4,13854,2531,0,1]"
2,21667,2960,0,1,"[2,21667,2960,0,1]"
1,17521,2190,1,0,"[1,17521,2190,1,0]"
47,25077,2924,1,0,"[47,25077,2924,1,0]"
10,25801,3505,0,0,"[10,25801,3505,0,0]"
5,32407,1415,1,1,"[5,32407,1415,1,1]"
43,24577,1622,0,0,"[43,24577,1622,0,0]"
18,27951,1682,0,0,"[18,27951,1682,0,0]"
58,11532,497,1,1,"[58,11532,497,1,1]"
44,11928,1717,0,1,"[44,11928,1717,0,1]"
57,22977,2694,0,0,"[57,22977,2694,0,0]"
32,20922,1341,0,0,"[32,20922,1341,0,0]"
47,3002,2506,0,0,"[47,3002,2506,0,0]"
13,29745,3805,0,1,"[13,29745,3805,0,1]"
25,14585,1551,0,0,"[25,14585,1551,0,0]"
15,29723,1016,1,0,"[15,29723,1016,1,0]"
25,31934,261,0,1,"[25,31934,261,0,1]"
38,13645,147,1,0,"[38,13645,147,1,0]"
7,4553,1327,0,0,"[7,4553,1327,0,0]"
19,31391,506,1,0,"[19,31391,506,1,0]"
4,11420,3885,1,1,"[4,11420,3885,1,1]"
22,12757,1482,1,1,"[22,12757,1482,1,1]"
49,5380,3493,0,0,"[49,5380,3493,0,0]"
45,11067,896,1,0,"[45,11067,896,1,0]"
47,30352,3742,1,1,"[47,30352,3742,1,1]"
41,7191,3711,0,0,"[41,7191,3711,0,0]"
28,16175,768,0,0,"[28,16175,768,0,0]"
47,21082,3006,1,0,"[47,21082,3006,1,0]"
42,5954,1185,1,0,"[42,5954,1185,1,0]"
10,23294,1333,0,0,"[10,23294,1333,0,0]"
40,11847,2602,1,1,"[40,11847,2602,1,1]"
58,23150,2279,1,1,"[58,23150,2279,1,1]"
18,6973,4014,1,1,"[18,6973,4014,1,1]"
15,32740,3443,0,0,"[15,32740,3443,0,0]"
50,9556,1427,0,0,"[50,9556,1427,0,0]"
16,8034,2000,0,0,"[16,8034,2000,0,0]"
3,32373,2032,0,1,"[3,32373,2032,0,1]"
23,2818,1984,0,0,"[23,2818,1984,0,0]"
41,19039,124,1,1,"[41,19039,124,1,1]"
23,23392,3021,1,0,"[23,23392,3021,1,0]"
62,13126,1384,1,1,"[62,13126,1384,1,1]"
3,3318,1606,1,0,"[3,3318,1606,1,0]"
30,24024,682,1,0,"[30,24024,682,1,0]"
25,14741,1858,1,0,"[25,14741,1858,1,0]"
1,8806,2737,0,1,"[1,8806,2737,0,1]"
3,22070,1222,1,1,"[3,22070,1222,1,1]"
47,5332,2324,0,0,"[47,5332,2324,0,0]"
24,25911,3731,1,1,"[24,25911,3731,1,1]"
36,913,7,1,0,"[36,913,7,1,0]"
23,25277,3832,1,0,"[23,25277,3832,1,0]"
26,28155,1035,0,1,"[26,28155,1035,0,1]"
31,32724,3486,0,0,"[31,32724,3486,0,0]"
42,26659,2127,0,1,"[42,26659,2127,0,1]"
20,9525,3035,1,0,"[20,9525,3035,1,0]"
31,24052,1836,0,0,"[31,24052,1836,0,0]"
62,3258,2951,1,0,"[62,3258,2951,1,0]"
38,9165,3048,1,1,"[38,9165,3048,1,1]"
5,16842,2666,0,0,"[5,16842,2666,0,0]"
64,32711,3482,0,1,"[64,32711,3482,0,1]"
21,18249,3520,1,0,"[21,18249,3520,1,0]"
36,2851,870,0,1,"[36,2851,870,0,1]"
62,8624,1651,0,0,"[62,8624,1651,0,0]"
7,14373,3404,1,1,"[7,14373,3404,1,1]"
40,24102,1793,1,1,"[40,24102,1793,1,1]"
25,29800,3719,1,1,"[25,29800,3719,1,1]"
24,26981,3431,0,1,"[24,26981,3431,0,1]"
45,7159,445,1,1,"[45,7159,445,1,1]"
1,24384,263,0,0,"[1,24384,263,0,0]"
18,18938,1477,0,1,"[18,18938,1477,0,1]"
34,18939,967,0,1,"[34,18939,967,0,1]"
61,11949,613,0,1,"[61,11949,613,0,1]"
49,29196,2968,1,0,"[49,29196,2968,1,0]"
57,9260,906,0,0,"[57,9260,906,0,0]"
56,31179,977,0,1,"[56,31179,977,0,1]"
28,20911,2878,0,1,"[28,20911,2878,0,1]"
23,24825,306,0,1,"[23,24825,306,0,1]"
22,16481,1077,1,0,"[22,16481,1077,1,0]"
29,31021,3446,1,0,"[29,31021,3446,1,0]"
39,30947,3444,0,1,"[39,30947,3444,0,1]"
60,4992,444,0,1,"[60,4992,444,0,1]"
30,18231,2088,0,1,"[30,18231,2088,0,1]"
10,927,2548,1,1,"[10,927,2548,1,1]"
52,28748,1526,1,0,"[52,28748,1526,1,0]"
10,8846,2456,1,0,"[10,8846,2456,1,0]"
1,16301,290,0,0,"[1,16301,290,0,0]"
46,9961,731,1,1,"[46,9961,731,1,1]"
48,30017,990,1,1,"[48,30017,990,1,1]"
21,16837,113,1,1,"[21,16837,113,1,1]"
16,31340,1597,0,0,"[16,31340,1597,0,0]"
55,2480,2696,1,0,"[55,2480,2696,1,0]"
31,15587,2153,1,1,"[31,15587,2153,1,1]"
46,25929,340,1,1,"[46,25929,340,1,1]"
50,18861,3367,0,1,"[50,18861,3367,0,1]"
58,9761,2235,1,1,"[58,9761,2235,1,1]"
25,22444,489,1,1,"[25,22444,489,1,1]"
10,21791,907,0,0,"[10,21791,907,0,0]"
22,12948,2487,1,1,"[22,12948,2487,1,1]"
45,7523,223,1,0,"[45,7523,223,1,0]"
47,31868,2074,0,1,"[47,31868,2074,0,1]"
31,5607,1062,1,0,"[31,5607,1062,1,0]"
35,28293,2736,1,0,"[35,28293,2736,1,0]"
35,12554,2267,0,1,"[35,12554,2267,0,1]"
29,19372,1702,1,0,"[29,19372,1702,1,0]"
5,22473,214,0,0,"[5,22473,214,0,0]"
56,16775,1647,0,0,"[56,16775,1647,0,0]"
63,7526,2785,1,1,"[63,7526,2785,1,1]"
64,11849,1153,1,1,"[64,11849,1153,1,1]"
11,28332,1328,1,1,"[11,28332,1328,1,1]"
43,1045,836,0,0,"[43,1045,836,0,0]"
40,10493,273,0,0,"[40,10493,273,0,0]"
2,9305,2750,0,1,"[2,9305,2750,0,1]"
19,14846,1033,0,0,"[19,14846,1033,0,0]"
11,26385,3496,1,0,"[11,26385,3496,1,0]"
59,2217,2008,0,0,"[59,2217,2008,0,0]"
51,24221,2713,0,0,"[51,24221,2713,0,0]"
18,16218,717,1,1,"[18,16218,717,1,1]"
19,1613,3482,0,0,"[19,1613,3482,0,0]"
37,7223,1397,0,0,"[37,7223,1397,0,0]"
40,8133,1477,0,1,"[40,8133,1477,0,1]"
16,25785,1610,0,1,"[16,25785,1610,0,1]"
26,1709,3735,0,0,"[26,1709,3735,0,0]"
1,123,2815,0,1,"[1,123,2815,0,1]"
31,32606,2748,1,1,"[31,32606,2748,1,1]"
34,31299,2051,1,1,"[34,31299,2051,1,1]"
33,26499,2777,1,0,"[33,26499,2777,1,0]"
62,26480,1194,0,1,"[62,26480,1194,0,1]"
44,8290,714,0,0,"[44,8290,714,0,0]"
4,27456,1836,0,1,"[4,27456,1836,0,1]"
1,30729,2440,1,1,"[1,30729,2440,1,1]"
60,1786,34,1,0,"[60,1786,34,1,0]"
11,29614,1661,1,0,"[11,29614,1661,1,0]"
35,24200,2291,1,1,"[35,24200,2291,1,1]"
6,27763,2376,1,0,"[6,27763,2376,1,0]"
2,23512,1844,0,0,"[2,23512,1844,0,0]"
20,5891,3664,0,1,"[20,5891,3664,0,1]"
1,22458,300,1,0,"[1,22458,300,1,0]"
19,27298,1262,1,1,"[19,27298,1262,1,1]"
56,32659,3302,0,1,"[56,32659,3302,0,1]"
54,29490,2560,0,1,"[54,29490,2560,0,1]"
59,22251,664,1,0,"[59,22251,664,1,0]"
27,4412,359,0,0,"[27,4412,359,0,0]"
37,31434,838,0,1,"[37,31434,838,0,1]"
32,6306,3386,1,1,"[32,6306,3386,1,1]"
57,22062,2968,1,1,"[57,22062,2968,1,1]"
1,1376,3588,0,0,"[1,1376,3588,0,0]"
58,18100,2114,1,0,"[58,18100,2114,1,0]"
8,19193,2294,1,1,"[8,19193,2294,1,1]"
32,8488,3158,0,1,"[32,8488,3158,0,1]"
58,10354,826,1,1,"[58,10354,826,1,1]"
17,6307,1732,0,1,"[17,6307,1732,0,1]"
14,10554,3441,0,0,"[14,10554,3441,0,0]"
34,30848,1345,0,0,"[34,30848,1345,0,0]"
6,21259,3316,1,1,"[6,21259,3316,1,1]"
61,20144,23,0,1,"[61,20144,23,0,1]"
52,17829,1050,1,1,"[52,17829,1050,1,1]"
14,15618,1991,0,1,"[14,15618,1991,0,1]"
47,10556,382,0,0,"[47,10556,382,0,0]"
60,22176,2664,0,1,"[60,22176,2664,0,1]"
56,23746,1392,1,1,"[56,23746,1392,1,1]"
48,23614,3939,1,1,"[48,23614,3939,1,1]"
15,29483,683,0,0,"[15,29483,683,0,0]"
15,30600,2902,0,1,"[15,30600,2902,0,1]"
4,633,2838,0,0,"[4,633,2838,0,0]"
23,20716,961,1,1,"[23,20716,961,1,1]"
12,11379,639,1,0,"[12,11379,639,1,0]"
32,5290,3925,0,1,"[32,5290,3925,0,1]"
47,8861,657,1,0,"[47,8861,657,1,0]"
58,3228,75,0,1,"[58,3228,75,0,1]"
27,12064,3946,1,0,"[27,12064,3946,1,0]"
27,10242,1489,0,0,"[27,10242,1489,0,0]"
50,16570,3397,0,0,"[50,16570,3397,0,0]"
18,16501,1919,0,0,"[18,16501,1919,0,0]"
13,8400,1015,1,0,"[13,8400,1015,1,0]"
32,29384,1836,0,1,"[32,29384,1836,0,1]"
17,10308,3453,0,1,"[17,10308,3453,0,1]"
10,27117,2630,1,0,"[10,27117,2630,1,0]"
12,21935,3373,1,1,"[12,21935,3373,1,1]"
28,21212,2713,1,0,"[28,21212,2713,1,0]"
10,487,3005,1,0,"[10,487,3005,1,0]"
60,18333,3683,0,0,"[60,18333,3683,0,0]"
29,13022,1383,0,0,"[29,13022,1383,0,0]"
55,7943,4007,0,0,"[55,7943,4007,0,0]"
61,11086,3045,1,1,"[61,11086,3045,1,1]"
44,1617,1668,0,0,"[44,1617,1668,0,0]"
33,11449,149,0,1,"[33,11449,149,0,1]"
8,7852,3195,1,0,"[8,7852,3195,1,0]"
